dummy,fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,atlas_totInst,nominal_separation_plane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,totsize,publishnnb,datasourceid,algoid,channelid,payloadtype,bstar5,xingHmurad
803,7442,326676,180,48,1542138916,890,1,69,3,32,ACQUIRING,MIXED,55,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2972.30053711,-1532.3927002,1194.57836914,562.72052002,LHC.BPM.1R5.B1_D,3651.01757812,-1871.93017578,1472.73596191,652.57623291,LHC.BPM.1L5.B2_D,4074.89160156,-1440.25878906,1617.16833496,615.803833008,LHC.BPM.1R5.B2_D,-3727.7043457,-2002.80761719,1493.71838379,835.935241699,266,4,2,0,0,11,50,160
804,7442,326676,180,52,1542138918,403,1,69,3,32,ACQUIRING,MIXED,54,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2973.04907227,-1533.29992676,1194.7388916,563.051513672,LHC.BPM.1R5.B1_D,3651.75805664,-1871.00927734,1472.87585449,652.331848145,LHC.BPM.1L5.B2_D,4075.93261719,-1440.24108887,1617.88830566,616.006408691,LHC.BPM.1R5.B2_D,-3728.85424805,-2002.71826172,1494.51647949,835.840332031,266,4,2,0,0,11,50,160
805,7442,326676,180,56,1542138919,815,1,69,3,32,ACQUIRING,MIXED,53,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2972.96459961,-1532.78759766,1147.80419922,645.502624512,LHC.BPM.1R5.B1_D,3651.66870117,-1871.59399414,1417.13305664,829.404846191,LHC.BPM.1L5.B2_D,4076.55810547,-1440.90893555,1611.37353516,526.229675293,LHC.BPM.1R5.B2_D,-3729.38793945,-2002.04589844,1449.85864258,747.202941895,266,4,2,0,0,11,50,160
806,7442,326676,180,60,1542138921,329,1,69,3,32,ACQUIRING,MIXED,51,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2972.03051758,-1532.44592285,1147.44885254,645.305664062,LHC.BPM.1R5.B1_D,3650.78808594,-1871.82385254,1416.76977539,829.604431152,LHC.BPM.1L5.B2_D,4075.73974609,-1440.89367676,1610.91394043,526.306884766,LHC.BPM.1R5.B2_D,-3728.77294922,-2002.22827148,1449.49572754,747.199523926,266,4,2,0,0,11,50,160
807,7442,326676,180,64,1542138922,742,1,69,3,32,ACQUIRING,MIXED,50,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2970.9230957,-1532.32263184,1193.53491211,562.866088867,LHC.BPM.1R5.B1_D,3649.6628418,-1872.1763916,1471.69848633,652.582946777,LHC.BPM.1L5.B2_D,4075.86816406,-1440.66906738,1617.79846191,615.721374512,LHC.BPM.1R5.B2_D,-3728.82592773,-2002.26379395,1494.43151855,836.005859375,266,4,2,0,0,11,50,160
808,7442,326676,181,4,1542138924,157,1,69,3,32,ACQUIRING,MIXED,48,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2970.48071289,-1532.31591797,1193.42932129,562.84753418,LHC.BPM.1R5.B1_D,3649.05810547,-1872.00622559,1471.55786133,652.583984375,LHC.BPM.1L5.B2_D,4076.21191406,-1440.17224121,1618.12683105,615.569885254,LHC.BPM.1R5.B2_D,-3729.18139648,-2002.78063965,1494.62133789,836.109130859,266,4,2,0,0,11,50,160
809,7442,326676,181,8,1542138925,669,1,69,3,32,ACQUIRING,MIXED,47,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2970.39233398,-1531.85388184,1147.10534668,644.960510254,LHC.BPM.1R5.B1_D,3649.04833984,-1872.51708984,1416.40026855,829.87902832,LHC.BPM.1L5.B2_D,4075.8737793,-1440.73376465,1610.60876465,526.508300781,LHC.BPM.1R5.B2_D,-3728.84082031,-2002.33032227,1449.34082031,747.150146484,266,4,2,0,0,11,50,160
810,7442,326676,181,12,1542138927,83,1,69,3,32,ACQUIRING,MIXED,45,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2970.8828125,-1532.12512207,1147.46154785,645.317016602,LHC.BPM.1R5.B1_D,3649.484375,-1872.07788086,1416.71618652,829.456420898,LHC.BPM.1L5.B2_D,4076.07519531,-1440.08288574,1610.91491699,526.135070801,LHC.BPM.1R5.B2_D,-3728.9284668,-2002.96020508,1449.49951172,747.529418945,266,4,2,0,0,11,50,160
811,7442,326676,181,16,1542138928,596,1,69,3,32,ACQUIRING,MIXED,44,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2971.1862793,-1531.92858887,1193.70874023,562.550170898,LHC.BPM.1R5.B1_D,3649.81616211,-1872.4152832,1471.85974121,652.928222656,LHC.BPM.1L5.B2_D,4075.50756836,-1440.52453613,1617.52062988,615.77734375,LHC.BPM.1R5.B2_D,-3728.4987793,-2002.67932129,1494.18481445,836.010131836,266,4,2,0,0,11,50,160
812,7442,326676,181,20,1542138930,10,1,69,3,32,ACQUIRING,MIXED,42,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2970.88647461,-1532.03979492,1147.22583008,645.40814209,LHC.BPM.1R5.B1_D,3649.54907227,-1872.28369141,1416.50537109,829.35748291,LHC.BPM.1L5.B2_D,4075.4675293,-1440.28015137,1610.89440918,525.941162109,LHC.BPM.1R5.B2_D,-3728.41503906,-2002.68310547,1449.44641113,747.532348633,266,4,2,0,0,11,50,160
813,7442,326676,181,24,1542138931,524,1,69,3,32,ACQUIRING,MIXED,41,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2971.44897461,-1531.02062988,1147.34838867,644.825195312,LHC.BPM.1R5.B1_D,3650.00366211,-1873.30957031,1416.57019043,829.970031738,LHC.BPM.1L5.B2_D,4076.56103516,-1440.63586426,1611.23913574,526.165100098,LHC.BPM.1R5.B2_D,-3729.57763672,-2002.36437988,1449.71228027,747.239868164,266,4,2,0,0,11,50,160
814,7442,326676,181,28,1542138932,937,1,69,3,32,ACQUIRING,MIXED,39,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2971.55834961,-1531.45129395,1194.12573242,562.673339844,LHC.BPM.1R5.B1_D,3650.17480469,-1872.90454102,1472.30090332,652.808349609,LHC.BPM.1L5.B2_D,4076.19677734,-1440.00158691,1617.74731445,615.350830078,LHC.BPM.1R5.B2_D,-3729.34741211,-2002.98022461,1494.64685059,836.553405762,266,4,2,0,0,11,50,160
815,7442,326676,181,32,1542138934,350,1,69,3,32,ACQUIRING,MIXED,38,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2971.60229492,-1531.73791504,1194.15686035,562.769226074,LHC.BPM.1R5.B1_D,3650.2668457,-1872.55944824,1472.33056641,652.722595215,LHC.BPM.1L5.B2_D,4075.62255859,-1439.88659668,1617.3326416,615.539428711,LHC.BPM.1R5.B2_D,-3728.625,-2003.19714355,1494.18811035,836.444519043,266,4,2,0,0,11,50,160
816,7442,326676,181,36,1542138935,865,1,69,3,32,ACQUIRING,MIXED,37,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2971.50610352,-1531.39172363,1147.2791748,644.714416504,LHC.BPM.1R5.B1_D,3649.98413086,-1872.97607422,1416.39257812,830.138366699,LHC.BPM.1L5.B2_D,4076.47998047,-1440.51831055,1611.88049316,526.389343262,LHC.BPM.1R5.B2_D,-3729.41601562,-2002.58129883,1450.22595215,747.036743164,266,4,2,0,0,11,50,160
817,7442,326676,181,40,1542138937,276,1,69,3,32,ACQUIRING,MIXED,35,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2969.88745117,-1531.1550293,1146.77490234,644.82220459,LHC.BPM.1R5.B1_D,3648.37597656,-1873.17175293,1416.02514648,829.932189941,LHC.BPM.1L5.B2_D,4077.53076172,-1440.984375,1611.49487305,526.48614502,LHC.BPM.1R5.B2_D,-3730.65966797,-2002.11096191,1449.98498535,747.145263672,266,4,2,0,0,11,50,160
818,7442,326676,181,44,1542138938,788,1,69,3,32,ACQUIRING,MIXED,34,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2969.84887695,-1530.74438477,1193.36401367,562.125732422,LHC.BPM.1R5.B1_D,3648.31420898,-1873.52233887,1471.38598633,653.342102051,LHC.BPM.1L5.B2_D,4077.06030273,-1441.3079834,1618.19458008,616.074523926,LHC.BPM.1R5.B2_D,-3730.15405273,-2001.7130127,1495.0255127,835.653076172,266,4,2,0,0,11,50,160
819,7442,326676,181,48,1542138940,201,1,69,3,32,ACQUIRING,MIXED,32,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2969.1965332,-1530.73901367,1193.01757812,561.961181641,LHC.BPM.1R5.B1_D,3647.79174805,-1873.76416016,1471.11083984,653.57611084,LHC.BPM.1L5.B2_D,4076.10888672,-1440.94396973,1617.72924805,616.22265625,LHC.BPM.1R5.B2_D,-3729.25463867,-2001.9564209,1494.62695312,835.387695312,266,4,2,0,0,11,50,160
820,7442,326676,181,52,1542138941,713,1,69,3,32,ACQUIRING,MIXED,31,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2968.92944336,-1530.63378906,1146.39819336,644.919555664,LHC.BPM.1R5.B1_D,3647.38574219,-1873.93249512,1415.57043457,830.039733887,LHC.BPM.1L5.B2_D,4076.45166016,-1441.02978516,1611.4765625,526.130126953,LHC.BPM.1R5.B2_D,-3729.5324707,-2001.85705566,1449.88623047,747.534423828,266,4,2,0,0,11,50,160
821,7442,326676,181,56,1542138943,126,1,69,3,32,ACQUIRING,MIXED,29,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2968.78417969,-1530.16723633,1146.42114258,644.519226074,LHC.BPM.1R5.B1_D,3647.2277832,-1874.24584961,1415.5958252,830.359802246,LHC.BPM.1L5.B2_D,4076.75610352,-1441.02294922,1611.26391602,526.175476074,LHC.BPM.1R5.B2_D,-3729.89160156,-2001.95214844,1449.77819824,747.356933594,266,4,2,0,0,11,50,160
822,7442,326676,181,60,1542138944,638,1,69,3,32,ACQUIRING,MIXED,28,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2968.64916992,-1530.12512207,1192.78173828,561.945922852,LHC.BPM.1R5.B1_D,3647.16479492,-1874.29296875,1470.91918945,653.529663086,LHC.BPM.1L5.B2_D,4076.47314453,-1441.16418457,1617.9675293,616.270324707,LHC.BPM.1R5.B2_D,-3729.55615234,-2001.96118164,1494.76049805,835.640869141,266,4,2,0,0,11,50,160
823,7442,326676,181,64,1542138946,51,1,69,3,32,ACQUIRING,MIXED,26,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2968.72924805,-1530.20935059,1146.48547363,644.587646484,LHC.BPM.1R5.B1_D,3647.26245117,-1874.12255859,1415.6739502,830.230895996,LHC.BPM.1L5.B2_D,4076.44897461,-1441.33300781,1611.24633789,526.304870605,LHC.BPM.1R5.B2_D,-3729.42016602,-2001.62939453,1449.67260742,747.091491699,266,4,2,0,0,11,50,160
824,7442,326676,182,4,1542138947,469,1,69,3,32,ACQUIRING,MIXED,25,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2968.69677734,-1530.37194824,1146.19091797,644.486328125,LHC.BPM.1R5.B1_D,3647.01733398,-1874.06066895,1415.34118652,830.382751465,LHC.BPM.1L5.B2_D,4076.95874023,-1441.47351074,1611.75512695,526.58581543,LHC.BPM.1R5.B2_D,-3729.91650391,-2001.53991699,1450.0447998,746.755981445,266,4,2,0,0,11,50,160
825,7442,326676,182,8,1542138948,982,1,69,3,32,ACQUIRING,MIXED,23,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2968.89941406,-1530.52478027,1193.22119141,562.289001465,LHC.BPM.1R5.B1_D,3647.32958984,-1873.94189453,1471.31616211,653.22644043,LHC.BPM.1L5.B2_D,4076.70410156,-1441.5534668,1617.6751709,616.15625,LHC.BPM.1R5.B2_D,-3729.69921875,-2001.46582031,1494.62316895,835.844970703,266,4,2,0,0,11,50,160
826,7442,326676,182,12,1542138950,395,1,69,3,32,ACQUIRING,MIXED,22,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2968.73217773,-1530.54614258,1193.08215332,562.164489746,LHC.BPM.1R5.B1_D,3647.16625977,-1873.93005371,1471.14685059,653.426208496,LHC.BPM.1L5.B2_D,4075.50048828,-1441.67773438,1617.36535645,616.328674316,LHC.BPM.1R5.B2_D,-3728.61889648,-2001.52844238,1494.23205566,835.864562988,266,4,2,0,0,11,50,160
827,7442,326676,182,16,1542138951,909,1,69,3,32,ACQUIRING,MIXED,21,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2969.35791016,-1530.76757812,1146.71484375,644.809875488,LHC.BPM.1R5.B1_D,3647.76635742,-1873.65466309,1415.87963867,829.967651367,LHC.BPM.1L5.B2_D,4075.96826172,-1441.33496094,1611.5123291,526.244262695,LHC.BPM.1R5.B2_D,-3728.92016602,-2001.78405762,1449.85388184,746.993164062,266,4,2,0,0,11,50,160
828,7442,326676,182,20,1542138953,322,1,69,3,32,ACQUIRING,MIXED,19,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2969.5234375,-1530.63696289,1146.7845459,644.720031738,LHC.BPM.1R5.B1_D,3647.95288086,-1873.7857666,1415.88525391,830.074951172,LHC.BPM.1L5.B2_D,4076.59106445,-1441.79931641,1611.33935547,526.597473145,LHC.BPM.1R5.B2_D,-3729.55249023,-2001.21118164,1449.64416504,746.605834961,266,4,2,0,0,11,50,160
829,7442,326676,182,24,1542138954,835,1,69,3,32,ACQUIRING,MIXED,18,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2969.4609375,-1530.73547363,1193.08447266,562.241699219,LHC.BPM.1R5.B1_D,3647.69970703,-1873.57788086,1471.07885742,653.266479492,LHC.BPM.1L5.B2_D,4075.84521484,-1441.73803711,1617.42004395,616.308410645,LHC.BPM.1R5.B2_D,-3728.85913086,-2001.21496582,1494.37487793,835.816223145,266,4,2,0,0,11,50,160
830,7442,326676,182,28,1542138956,248,1,69,3,32,ACQUIRING,MIXED,16,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2968.97973633,-1529.9498291,1192.86291504,561.918823242,LHC.BPM.1R5.B1_D,3647.22900391,-1874.51269531,1470.81213379,653.67376709,LHC.BPM.1L5.B2_D,4075.61694336,-1442.41821289,1617.48754883,616.664916992,LHC.BPM.1R5.B2_D,-3728.61328125,-2000.56628418,1494.4498291,835.444824219,266,4,2,0,0,11,50,160
831,7442,326676,182,32,1542138957,661,1,69,3,32,ACQUIRING,MIXED,15,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2968.77050781,-1529.59899902,1146.46923828,644.169494629,LHC.BPM.1R5.B1_D,3647.0480957,-1874.68334961,1415.64685059,830.564331055,LHC.BPM.1L5.B2_D,4076.49707031,-1442.38464355,1611.81201172,526.770324707,LHC.BPM.1R5.B2_D,-3729.52368164,-2000.67993164,1450.11523438,746.568847656,266,4,2,0,0,11,50,160
832,7442,326676,182,36,1542138959,176,1,69,3,32,ACQUIRING,MIXED,13,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2969.1237793,-1530.32263184,1146.59619141,644.446350098,LHC.BPM.1R5.B1_D,3647.40966797,-1874.00683594,1415.82714844,830.299804688,LHC.BPM.1L5.B2_D,4076.49414062,-1441.82775879,1611.37536621,526.504150391,LHC.BPM.1R5.B2_D,-3729.42163086,-2001.29528809,1449.70605469,746.891113281,266,4,2,0,0,11,50,160
833,7442,326676,182,40,1542138960,588,1,69,3,32,ACQUIRING,MIXED,12,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2969.87988281,-1530.05432129,1193.63513184,561.99597168,LHC.BPM.1R5.B1_D,3648.23925781,-1874.25683594,1471.60083008,653.594665527,LHC.BPM.1L5.B2_D,4076.18896484,-1441.87316895,1617.72766113,616.52557373,LHC.BPM.1R5.B2_D,-3729.06616211,-2001.2121582,1494.54968262,835.546508789,266,4,2,0,0,11,50,160
834,7442,326676,182,44,1542138962,102,1,69,3,32,ACQUIRING,MIXED,10,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2970.41748047,-1530.13842773,1193.78125,561.764770508,LHC.BPM.1R5.B1_D,3648.54492188,-1874.2923584,1471.62670898,653.868835449,LHC.BPM.1L5.B2_D,4076.99926758,-1440.98583984,1617.99914551,616.225463867,LHC.BPM.1R5.B2_D,-3729.8918457,-2001.93164062,1494.80810547,835.619873047,266,4,2,0,0,11,50,160
835,7442,326676,182,48,1542138963,515,1,69,3,32,ACQUIRING,MIXED,9,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2970.91357422,-1530.27331543,1147.25097656,644.858947754,LHC.BPM.1R5.B1_D,3649.15185547,-1874.05371094,1416.51049805,829.880126953,LHC.BPM.1L5.B2_D,4076.87475586,-1440.90014648,1611.60473633,526.015563965,LHC.BPM.1R5.B2_D,-3729.86791992,-2002.04797363,1450.03552246,747.465332031,266,4,2,0,0,11,50,160
836,7442,326676,182,52,1542138965,35,1,69,3,32,ACQUIRING,MIXED,7,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2971.1574707,-1530.42492676,1193.98010254,561.882324219,LHC.BPM.1R5.B1_D,3649.45727539,-1873.89978027,1471.87646484,653.743408203,LHC.BPM.1L5.B2_D,4076.76831055,-1441.1072998,1617.92321777,616.39263916,LHC.BPM.1R5.B2_D,-3729.67919922,-2001.859375,1494.66967773,835.472839355,266,4,2,0,0,11,50,160
837,7442,326676,182,56,1542138966,449,1,69,3,32,ACQUIRING,MIXED,6,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2970.22827148,-1530.29797363,1193.5402832,562.035583496,LHC.BPM.1R5.B1_D,3648.32958984,-1874.0435791,1471.36730957,653.535400391,LHC.BPM.1L5.B2_D,4076.6796875,-1440.83911133,1617.94018555,616.054748535,LHC.BPM.1R5.B2_D,-3729.49316406,-2002.30761719,1494.60180664,835.895324707,266,4,2,0,0,11,50,160
838,7442,326676,182,60,1542138967,862,1,69,3,32,ACQUIRING,MIXED,5,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2970.63476562,-1530.3190918,1147.28015137,644.616699219,LHC.BPM.1R5.B1_D,3648.74023438,-1873.93884277,1416.45336914,830.116943359,LHC.BPM.1L5.B2_D,4076.40649414,-1440.86535645,1611.29504395,526.15814209,LHC.BPM.1R5.B2_D,-3729.35131836,-2002.11816406,1449.84094238,747.244934082,266,4,2,0,0,11,50,160
839,7442,326676,182,64,1542138969,376,1,69,3,32,ACQUIRING,MIXED,3,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2970.44970703,-1529.92468262,1146.95227051,644.277404785,LHC.BPM.1R5.B1_D,3648.5090332,-1874.44335938,1415.99768066,830.467407227,LHC.BPM.1L5.B2_D,4077.56225586,-1441.25878906,1611.78649902,526.527587891,LHC.BPM.1R5.B2_D,-3730.48706055,-2001.72094727,1450.25720215,746.886657715,266,4,2,0,0,11,50,160
840,7442,326676,183,4,1542138970,976,1,69,3,32,ACQUIRING,MIXED,1,0.0240841247141,-0.0518624186516,0.0674263462424,0.0518624186516,-0.0433422215283,0.0,0.0240841247141,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2970.01293945,-1529.80493164,1193.40222168,561.967529297,LHC.BPM.1R5.B1_D,3648.23925781,-1874.53979492,1471.45373535,653.655944824,LHC.BPM.1L5.B2_D,4077.44213867,-1441.29858398,1618.31750488,616.034606934,LHC.BPM.1R5.B2_D,-3730.42944336,-2001.74499512,1495.08691406,835.96661377,266,4,2,0,0,11,50,160
841,7442,326676,183,32,1542138981,2,1,71,3,32,ACQUIRING,MIXED,1,0.0,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0433422215283,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.14550781,-1529.78588867,1201.50183105,562.12097168,LHC.BPM.1R5.B1_D,3621.16064453,-1874.86218262,1460.51464844,653.835510254,LHC.BPM.1L5.B2_D,4077.5402832,-1441.43688965,1618.35571289,616.108703613,LHC.BPM.1R5.B2_D,-3729.92919922,-2001.53063965,1494.77478027,835.768310547,266,4,2,0,0,11,50,160
842,7442,326676,183,60,1542138991,217,1,73,3,32,ACQUIRING,MIXED,1,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.02319336,-1529.36547852,1154.84912109,644.292297363,LHC.BPM.1R5.B1_D,3620.63183594,-1875.24157715,1405.15380859,830.657653809,LHC.BPM.1L5.B2_D,4052.67993164,-1440.9675293,1601.59558105,526.151672363,LHC.BPM.1R5.B2_D,-3753.24487305,-2002.19702148,1459.06262207,747.331787109,266,4,2,0,0,11,50,160
843,7442,326676,183,64,1542138992,630,1,74,3,32,ACQUIRING,MIXED,73,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.5090332,-1529.25,1201.68481445,561.540344238,LHC.BPM.1R5.B1_D,3620.92700195,-1875.35583496,1460.72680664,654.114196777,LHC.BPM.1L5.B2_D,4052.71337891,-1440.76184082,1608.94396973,615.990600586,LHC.BPM.1R5.B2_D,-3753.40869141,-2002.15319824,1504.42041016,835.892700195,266,4,2,0,0,11,50,160
844,7442,326676,184,4,1542138994,146,1,74,3,32,ACQUIRING,MIXED,71,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.88208008,-1529.42834473,1201.71252441,561.740844727,LHC.BPM.1R5.B1_D,3621.58496094,-1875.1862793,1460.89587402,653.920410156,LHC.BPM.1L5.B2_D,4052.71582031,-1440.39306641,1608.9810791,615.933410645,LHC.BPM.1R5.B2_D,-3753.4519043,-2002.5637207,1504.54943848,835.92779541,266,4,2,0,0,11,50,160
845,7442,326676,184,8,1542138995,559,1,74,3,32,ACQUIRING,MIXED,70,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2991.07128906,-1529.21472168,1155.2722168,644.071289062,LHC.BPM.1R5.B1_D,3621.63427734,-1875.44714355,1405.55432129,830.931518555,LHC.BPM.1L5.B2_D,4053.74047852,-1440.50488281,1602.38708496,526.009277344,LHC.BPM.1R5.B2_D,-3754.5300293,-2002.4654541,1459.83374023,747.547912598,266,4,2,0,0,11,50,160
