Timestamp,B1_H_L,B1_H_R,B1_V_L,B1_V_R,B2_H_L,B2_H_R,B2_V_L,B2_V_R
1530352947,-7.05558,-2.15404,-1.96924,-0.532533,-6.94796,-5.90911,1.72005,-0.6579
1530352954,-7.59461,-2.37088,-3.70409,-1.60467,-7.09508,-5.70809,2.48598,-0.610486
1530352961,-7.11459,-2.10871,-3.15482,-0.720992,-7.53161,-5.85084,2.00047,-0.689092
1530352968,-8.4462,-2.12377,-2.62324,-0.221897,-7.04287,-5.76922,1.98987,-1.56797
1530352975,-8.20603,-1.3587,-3.03283,-0.627529,-7.53958,-5.53493,2.30492,-0.518124
1530352982,-7.88927,-2.25155,-3.93167,-0.570424,-7.29594,-5.87008,2.25133,-0.737343
1530352989,-7.8512,-2.43752,-2.55126,-0.832066,-7.5776,-5.30074,2.83604,-1.08837
1530352996,-7.76671,-2.17078,-3.7586,-0.855652,-7.34406,-5.54558,2.09811,-0.49584
1530353003,-6.68899,-2.56065,-2.59111,-0.414374,-7.37783,-6.11659,2.29724,-1.02997
1530353010,-6.38469,-3.26953,-2.96976,0.752514,-6.43403,-5.62486,2.43968,-0.845317
1530353017,-5.97026,-3.58629,-2.94573,-0.20852,-6.33859,-6.37796,1.71148,0.435515
1530353024,-5.83115,-4.04611,-1.54046,-0.0323749,-6.75689,-6.58462,1.1576,-0.412982
1530353031,-5.74786,-3.91765,-2.37009,0.66929,-6.76423,-6.55113,0.938142,-0.156102
1530353038,-5.8262,-3.98388,-2.3193,-0.616231,-6.864,-6.73992,0.0475939,-1.37173
1530353045,-5.85733,-4.05776,-3.61449,-0.424761,-7.13448,-6.58273,0.374897,0.292033
1530353052,-6.56857,-3.86848,-2.38989,-0.216633,-7.13198,-7.00346,-0.362414,-0.84842
1530353059,-6.16872,-4.29298,-2.91345,-0.741499,-7.20689,-6.30458,0.0544665,-0.965623
1530353066,-5.69402,-4.35521,-1.59481,-0.766837,-6.89071,-6.36166,-0.715583,-0.318835
1530353073,-6.36699,-4.19639,-2.57862,0.315219,-7.07403,-5.97288,0.216393,-0.481637
1530353080,-5.66379,-4.44651,-2.97656,-0.952609,-7.16784,-6.43257,-0.407716,-1.56795
1530353087,-5.77448,-4.77229,-2.43961,-1.30446,-6.98331,-6.95795,0.537515,-0.514667
1530353094,-6.31526,-4.63366,-3.2865,-1.6523,-6.8633,-7.32119,0.709406,-0.841133
1530353101,-6.87596,-5.35461,-2.87613,-1.06729,-6.98571,-6.62981,0.0235434,-0.209066
1530353108,-7.37963,-5.22778,-4.07528,-0.780911,-7.2738,-6.16212,-0.621077,-0.72136
1530353115,-6.761,-4.77748,-3.67838,-0.978767,-7.33609,-6.81972,0.14828,-0.340717
1530353122,-6.94019,-5.12553,-3.25056,-0.486587,-6.88449,-7.67557,0.444255,-0.529099
1530353129,-6.6544,-4.71834,-3.96802,-0.515773,-7.36856,-7.8616,-0.426934,-0.780554
1530353136,-5.45306,-4.94227,-2.33809,-1.60233,-7.59371,-8.24344,0.242681,0.358839
1530353143,-5.41462,-4.77405,-2.60978,-1.50635,-7.28373,-8.17734,0.364768,1.31465
1530353150,-5.32962,-4.72588,-1.26011,-1.37839,-7.40296,-7.68306,0.568687,0.00330037
1530353157,-6.18324,-4.83913,-1.65022,-1.33342,-7.20344,-6.79655,-0.843815,-0.478723
1530353164,-5.71867,-4.94128,-1.93306,-1.44834,-7.10984,-7.23339,-0.243402,-1.07911
1530353171,-5.51962,-5.86635,-0.785921,-1.42558,-7.5737,-7.35939,-0.349567,-1.47949
1530353178,-5.39242,-6.07247,-1.38174,-1.29384,-7.25691,-6.87715,-0.674973,-1.66459
1530353185,-4.99583,-6.08767,-0.948551,-1.7415,-7.14289,-6.39114,-2.06071,-1.86395
1530353192,-5.54633,-5.46478,-2.09436,-1.06858,-7.37537,-6.18595,-0.713887,-1.80994
1530353199,-5.76282,-5.01033,-2.9081,-0.317889,-7.35682,-5.05618,-0.627982,-0.93454
1530353206,-6.46803,-6.65547,-3.27319,-1.08112,-3.87755,-3.52961,-0.0504831,-1.04044
1530353213,-7.13957,-6.1639,-3.37678,-0.761064,-4.12085,-2.68393,1.50319,-0.423896
1530353220,-6.55576,-5.188,-2.8323,-1.00528,-5.4861,-4.49683,1.17289,0.165136
1530353227,-6.41059,-4.59003,-2.51987,-0.760256,-5.812,-4.87828,0.651409,-0.169472
1530353234,-6.32363,-5.07058,-4.14361,-1.36728,-6.30906,-5.53602,-0.334397,-1.02909
1530353241,-6.56434,-6.08094,-3.22802,-1.41233,-6.51774,-6.27678,-0.171426,-0.502043
1530353248,-6.23358,-5.49454,-2.65682,-0.950147,-6.07342,-5.84095,-0.698047,-0.28295
1530353255,-6.58494,-5.69586,-3.2771,-0.908584,-6.44439,-5.57827,0.224857,-0.278158
1530353262,-6.78581,-5.42717,-3.60892,-1.33096,-5.9666,-5.66918,0.121869,-0.814005
1530353269,-6.92815,-6.16305,-2.39355,-1.07966,-6.20062,-5.67188,0.828461,-0.764461
1530353276,-6.09819,-5.31553,-1.87918,-1.5015,-5.84176,-5.6626,0.5319,-0.322097
1530353283,-7.07258,-5.97021,-2.51856,-2.05907,-6.04779,-5.6715,0.717127,-0.117775
1530353290,-6.39937,-5.50549,-2.05711,-1.28584,-5.85732,-5.47492,0.276735,0.240212
1530353297,-6.45871,-5.52186,-2.28547,-1.50886,-7.29635,-6.7434,0.858637,-0.146833
1530353304,-5.32633,-4.63847,-2.31097,-0.851582,-8.72625,-9.36575,0.252304,-0.406177
1530353311,-4.54391,-3.89206,-1.73114,-1.39978,-10.6053,-10.5012,-0.32342,0.147953
1530353318,-6.48937,-4.67746,-2.69888,-1.28796,-9.22255,-9.11066,-0.879109,-0.0693156
1530353325,-6.26862,-5.7222,-2.2919,-0.405984,-8.32911,-7.30253,0.225649,-0.897725
1530353332,-6.11692,-5.59866,-2.50082,-0.904946,-7.48874,-6.68415,-0.297244,-0.3442
1530353339,-5.96899,-4.70174,-2.93762,-0.425827,-7.05727,-6.19437,0.14385,-1.1665
1530353346,-4.81064,-3.72447,-2.97603,-1.1663,-7.15351,-6.70643,-0.0423682,-1.06444
1530353353,-4.20478,-2.81439,-3.55303,-1.17807,-7.96228,-7.18374,-0.486489,-0.536063
1530353360,-3.18279,-1.82668,-3.89682,-1.33732,-8.795,-8.07909,-0.231675,-1.40268
1530353367,-2.6809,-1.71659,-3.39993,-1.75778,-8.79365,-9.07388,-0.680567,-1.42748
1530353374,-4.25158,-3.4256,-3.43719,-1.8953,-9.37104,-9.38462,-1.01766,-1.19437
1530353381,-6.33894,-6.15686,-4.94062,-2.05301,-9.7553,-9.63809,-1.24199,-2.15434
1530353388,-8.17513,-7.67376,-4.72329,-2.22172,-9.51161,-9.13132,-1.67733,-2.7164
1530353395,-8.05134,-7.8007,-5.04992,-1.73582,-9.36994,-9.21606,-1.10712,-2.11175
1530353402,-8.48684,-8.09429,-5.56276,-3.04673,-9.24956,-9.08347,-1.33934,-0.896459
1530353409,-8.12632,-8.06155,-5.21364,-3.4523,-9.70282,-9.34092,-1.63384,-1.71335
1530353416,-8.33447,-8.08866,-4.54173,-2.64662,-9.78525,-9.39867,-2.14028,-1.88226
1530353423,-8.4823,-7.38324,-5.8068,-2.40011,-9.83494,-9.5504,-1.2835,-1.9283
1530353430,-7.71678,-6.96001,-5.4572,-1.29308,-9.85248,-8.65341,-0.798282,-1.14556
1530353437,-9.30639,-8.69884,-5.18983,-2.43951,-6.60458,-5.28749,-2.31993,-1.17236
1530353444,-9.77635,-7.40584,-5.15736,-2.12211,-5.62915,-4.78203,-0.933267,-0.898211
1530353451,-8.90484,-7.41525,-4.72397,-1.78672,-6.88938,-5.86359,-0.65786,-1.9596
1530353458,-8.10525,-7.35604,-4.91408,-1.96942,-7.9756,-7.00184,-1.90954,-1.3811
1530353465,-8.44588,-6.98641,-4.06316,-2.95315,-8.04816,-8.05849,-2.09631,-1.04008
1530353472,-8.61944,-7.03854,-3.4072,-2.66046,-9.96891,-10.108,-0.544409,-2.03558
1530353479,-7.04425,-6.31325,-3.07027,-3.68663,-13.0098,-12.822,-2.26171,-3.40135
1530353486,-6.81488,-6.67555,-4.5625,-3.19792,-12.7822,-13.0859,-1.87065,-3.69772
1530353493,-7.45401,-7.25786,-3.96509,-3.39502,-10.6248,-9.75267,-2.06555,-3.44882
1530353500,-7.99286,-7.93678,-3.70432,-2.99037,-9.37745,-8.40671,-1.09115,-2.22355
1530353507,-7.70165,-7.30495,-4.36111,-3.81606,-8.64622,-8.21147,-1.678,-1.38416
1530353514,-6.40131,-6.66606,-3.74482,-3.37707,-8.96139,-7.90096,-2.42947,-2.99035
1530353521,-6.09829,-5.7155,-3.77681,-3.14037,-9.302,-8.7425,-1.11759,-2.367
1530353528,-6.78507,-5.71768,-3.73864,-3.04771,-9.70186,-8.96577,-1.68611,-1.36298
1530353535,-6.25326,-6.07216,-4.70184,-3.59037,-10.3436,-9.44128,-1.45756,-2.10399
1530353542,-7.14864,-6.43544,-3.93167,-2.80081,-9.77411,-10.1514,-2.00713,-1.96999
1530353549,-7.9872,-7.31809,-4.65439,-2.67007,-9.5176,-9.36831,-0.970584,-1.43264
1530353556,-7.54327,-7.08118,-4.93699,-2.3613,-9.49909,-9.05151,-1.37455,-1.18281
1530353563,-5.59538,-4.95252,-4.32827,-2.34317,-9.37367,-8.3594,-2.43469,-0.980263
1530353570,-5.82933,-5.75058,-4.50402,-2.02158,-8.95585,-8.01381,-0.944106,-1.13915
1530353577,-6.78521,-6.46572,-5.28367,-2.56717,-9.70987,-8.47454,-1.8617,-1.10068
1530353584,-7.25648,-6.66093,-5.96413,-2.30491,-9.94964,-8.77408,-1.9,-1.37783
1530353591,-7.13359,-5.93404,-5.0614,-1.51631,-10.4399,-9.63816,-0.37792,-0.725618
1530353598,-6.61319,-6.35173,-3.99783,-2.09246,-10.0798,-8.60273,-0.777869,-0.840126
1530353605,-7.09429,-6.49165,-4.34318,-2.28108,-9.12474,-8.91645,-1.19724,-1.27554
1530353612,-6.70492,-6.45077,-4.29758,-1.78515,-9.67064,-8.58782,-1.28814,-1.21776
1530353619,-6.35564,-6.06622,-3.51974,-2.29984,-9.52696,-8.56003,-2.6164,-1.70096
1530353626,-5.19231,-5.83826,-3.8547,-2.412,-9.80292,-8.77909,-0.968062,-1.46748
1530353633,-6.28972,-5.92216,-2.69067,-1.91982,-9.89142,-8.84732,-2.19769,-2.32754
1530353640,-6.38785,-6.73753,-4.17393,-1.69686,-9.65971,-8.17464,-2.09846,-2.83875
1530353647,-6.29843,-6.02116,-4.43977,-2.46795,-9.68751,-8.37178,-2.33104,-1.99306
1530353654,-6.57736,-5.85232,-4.18289,-2.05037,-9.44664,-8.07847,-1.14274,-3.17244
1530353661,-6.51188,-6.19369,-4.15369,-2.36729,-9.6288,-7.81234,-1.11576,-2.52872
1530353668,-7.28385,-6.2116,-4.81422,-2.77017,-9.81555,-8.22035,-1.49305,-2.33603
1530353675,-7.13859,-6.37383,-5.97506,-2.00547,-9.41581,-7.70887,-1.96829,-2.43091
1530353682,-7.03561,-6.18711,-5.26972,-1.50386,-9.46303,-8.01114,-0.999159,-1.63938
1530353689,-7.5565,-6.21734,-4.10455,-1.652,-8.77609,-8.6324,-0.795161,-1.39745
1530353696,-6.78291,-6.14115,-3.3789,-1.34071,-9.36195,-8.29202,-1.07441,-1.58015
1530353703,-7.18174,-6.17141,-3.11129,-1.39511,-9.17099,-8.15235,-1.76121,-0.977571
1530353710,-8.02127,-6.95362,-2.57629,-1.8833,-10.1775,-8.98011,-1.2772,-1.33974
