Timestamp,B1_H_L,B1_V_L,B1_H_R,B1_V_R,B2_H_L,B2_V_L,B2_H_R,B2_V_R
1449155005,-5.983499847056844,-3.249890341503916,1.0153473011970908,-0.26935845168895645,-15.70862124859264,-10.343164339067496,6.706659518368945,4.726930319408057
1449155007,-6.0759955802078975,-3.4730817751915177,1.0074609781181396,-0.3217116653170595,-15.692589671352465,-10.297922074290046,6.785130598051929,4.695615174127932
1449155009,-6.03171902643363,-3.4214843995131883,1.0272844552817046,-0.2837124514232493,-15.836771261241472,-10.285886775230413,6.709480828122323,4.705672451591343
1449155011,-5.887447188350202,-3.495298315397912,1.1131212550631686,-0.2348040714583481,-15.619813518748376,-10.345268077143368,6.713690854674915,4.654778136216575
1449155013,-5.96319457104365,-2.8930386574406053,1.08439541376097,-0.30676782097697136,-15.713369369015618,-10.326724705136305,6.700604598558599,4.659767741256204
1449155015,-6.0342534711661555,-3.527240688267328,1.1246082318377209,-0.34229731565613675,-15.801293806221805,-10.375800061889246,6.633342461268635,4.7264518577983585
1449155017,-6.004979002404213,-3.3641029919916137,1.0186523261979716,-0.4429709732362399,-15.70396054637806,-10.35284852958965,6.7274215283667145,4.804140874452903
1449155019,-5.943113999355639,-2.6995311218018347,1.0144646493069418,-0.4883290728763149,-15.826824227289315,-10.247516742062233,6.631434159640473,4.704159160663892
1449155021,-6.013073378086568,-2.7135315303359326,1.0613485741564173,-0.3171326249735721,-15.882380281250937,-10.277285042412954,6.7025604405547625,4.569739565059538
1449155023,-6.091040940005359,-2.631080109812434,1.0042408766642776,-0.290558885060518,-15.806219021110552,-10.34145339093327,6.754542841267432,4.58091142668625
1449155025,-5.972890030389324,-2.805656774404872,0.9950119587441636,-0.3590785637911974,-15.807084339402609,-10.294932545572152,6.857169446929048,4.6210260270460015
1449155027,-6.007242189664673,-2.709624951716904,0.8866298288594172,-0.2789452059727431,-15.789031482555131,-10.266940801783552,6.777223747270246,4.418033911735897
1449155029,-6.10895461743092,-2.872792032034687,1.0432006215708378,-0.3732254843825323,-15.806408646715026,-10.284668755198084,6.7975537395750685,4.5298451774363535
1449155031,-6.147133643288932,-2.6976089450926666,1.1242503988878754,-0.4152339741564584,-15.740320481058081,-10.320579968508973,6.638162264765737,4.547273811199443
1449155033,-6.151947954496328,-2.6883722646160813,1.091655192121045,-0.3852549830545681,-15.667188619482785,-10.194609950909458,6.863191966242192,4.549678354662506
1449155035,-6.240048453655768,-2.722806359735721,0.9886611510882216,-0.3636640658921496,-15.685718372347324,-10.21435621669667,6.85160057733806,4.517950995094421
1449155037,-6.1277813915707755,-2.7075024230917992,1.0476802867031,-0.2380923256044977,-15.698201731859307,-10.140903347929891,6.877479541418147,4.373231330953916
1449155039,-6.2133103674105215,-2.666185720971623,0.9711048337182856,-0.3786510243610192,-15.736909997882865,-10.254821758374323,6.89633886369975,4.4085341833477685
1449155041,-6.413976141607861,-3.3295156480609,1.0077131348588044,-0.3379242078687219,-15.67437804476902,-10.248965405462863,6.945710737619282,4.401423263348449
1449155043,-6.473464700688676,-3.4399011633531673,0.9923978108066344,-0.3661143820893253,-15.755310802519071,-10.272242819740752,6.852853361543128,4.361387034256791
1449155045,-6.378657616287137,-3.446853912879557,0.9624762664371084,-0.4664241740183212,-15.83655093420686,-10.357605144348756,6.84632827699033,4.431129764400927
1449155047,-6.263894992222471,-3.5336617641663493,1.0658570079180412,-0.3429697266437638,-15.825454980402224,-10.281272402799203,6.949387994454856,4.385578592748928
1449155049,-6.28714413957499,-3.4891662142271693,1.0067264439449652,-0.26361834720924665,-15.84379387745868,-10.225556498688283,6.86156967329943,4.4495637500372895
1449155051,-6.25576115282863,-3.3820515192180385,1.1103423188561576,-0.2489605118181861,-15.738035099890494,-10.216948692503527,6.7898208078184155,4.476869113176824
1449155053,-6.1478243248015145,-3.2913792360695253,1.1944923027536591,-0.20886141671281067,-15.696604486264707,-10.225233292905077,6.934450616000872,4.40863279450566
1449155055,-6.156807383320667,-3.288355611383942,1.1460375751615597,-0.2431496195952688,-15.756088069959807,-10.220498085187254,6.968872718716559,4.5130975481539
1449155057,-6.223351025772014,-3.3297092167333817,1.1345015933342686,-0.16002727521741705,-15.762996835688176,-10.292986085495984,7.0203435722428384,4.467213120970844
1449155059,-6.170187480451684,-3.419692543309884,1.0540464318620208,-0.20977771325218614,-15.914317416060035,-10.3053700402892,6.9645471988645795,4.6362000243405115
1449155061,-6.1987080737332425,-3.270577327544235,0.9808503058240268,-0.1577472396285261,-15.832887321591576,-10.284946776145986,6.963027116800772,4.766836068233044
1449155063,-6.058937577911942,-3.250133784672628,1.0631237699185336,-0.2510446653561961,-15.698251511914993,-10.287190918212117,6.974702611878231,4.9608005663963155
1449155065,-5.996538410580613,-3.3467480765003144,1.0573948685252073,-0.4685118646102856,-15.805748451568187,-10.318199967706656,6.856465834723989,4.753564043358646
1449155067,-5.930848875578687,-3.5071733676046604,0.9951008189992778,-0.20198731799503614,-15.734182204374369,-10.266763936390957,6.8341092247824005,4.8124495161400125
1449155069,-5.878771115298825,-3.3930763148466188,1.001285577717016,-0.2860166467725275,-15.806516591667723,-10.3493234365599,6.8678185179454045,4.853058667202205
1449155071,-5.96408687765157,-3.3093022165895016,1.033398122297844,-0.3228358745686418,-15.866738012487936,-10.236176656698591,6.941316064336412,4.830234144063344
1449155073,-5.864689921507861,-3.2361806532405377,1.1586738773848335,-0.3084880047072329,-15.761618911087075,-10.169771054446247,6.924011637789094,4.869889789541676
1449155075,-5.9904374126464415,-3.21878027926442,0.9764902794837016,-0.16855640984096762,-15.837848540883176,-10.26787130493291,6.815471245927997,5.0056595044652115
1449155077,-5.8389920684131855,-3.2773272278150296,0.9865095551913102,-0.3053650828495198,-15.777597646714785,-10.121862884363047,6.76610599200639,4.9688258748287355
1449155079,-5.930989808366945,-3.0876721838656382,0.9819267770082006,-0.2543595252120781,-15.89170136241017,-10.240166219521065,6.770816703679029,4.956541325490967
1449155081,-5.837931158362269,-3.1000881031586087,1.0312727584060704,-0.28745464942772386,-15.806413704249769,-10.26319328741517,6.801896027078753,4.826220365184795
1449155083,-5.855235171072077,-3.267279837711395,1.151312276321136,-0.2990588881313889,-15.792429216761477,-10.226466744387663,6.760292091876545,4.859127085548423
1449155085,-6.004212365309328,-3.222103898003549,1.0860635290618328,-0.36142229628424377,-15.769675956797151,-10.215572570277514,6.831430413154175,4.997945087112305
1449155087,-5.956476674202473,-3.4871770548435155,1.1449470922376426,-0.3663839207927281,-15.853523885220866,-10.080360134263335,6.8020465988964185,4.877941211043128
1449155089,-5.9118829621063425,-3.48072726059378,1.18487315472844,-0.4337267230756363,-15.890592919315985,-10.139414083408678,6.769506796980011,4.897131810306101
1449155091,-5.776343128677302,-3.4255803365423065,1.1111376417228136,-0.3640650173981383,-16.028529028750235,-10.065424009458887,6.656252209776312,4.899132364527667
1449155093,-5.882746099220267,-3.4020492854819118,1.2304886268985586,-0.42187166829574907,-15.812605495546874,-10.132707540093143,6.754607014985603,4.978376952257807
1449155095,-6.0165166696126375,-3.5195568771370667,1.0619800076823012,-0.4355095451014051,-15.872837603312625,-10.153679103286306,6.664574517403157,4.9264823988184645
1449155097,-5.916578817876425,-3.467717049444531,1.0487971984522924,-0.3782729702728469,-16.013460505927572,-10.000669912179797,6.648905801425383,4.995584018780278
1449155099,-5.878982593057447,-3.5267583019792137,1.0850987066050888,-0.36043026547574464,-15.809516111158777,-9.936175532532301,6.766354117610599,4.958205763399528
1449155101,-5.786622351814537,-3.4473411062516837,1.0056932708986477,-0.40975235513133856,-15.840280437975114,-10.034972382414397,6.759044651782084,4.912894534212102
1449155103,-5.7427978315598285,-3.5812063776116347,1.1994193321184878,-0.4530540529789444,-15.77785816772814,-10.165798900874613,6.798140552142245,4.824353877496266
1449155105,-5.801836824808389,-3.641773080695237,1.0223936848099655,-0.2831946450029894,-15.805117727652993,-10.052571590747178,6.600898580933971,4.984242902801378
1449155107,-5.715843979476966,-3.7254335826930487,1.0664695146141057,-0.31885848346909057,-15.805518511937823,-10.152405981834383,6.4997311883304025,4.825355965995478
1449155109,-5.805329311851537,-3.6817406448407537,0.9931601940841374,-0.29457756347754577,-15.769303900295995,-10.016179766941008,6.601227757915684,4.969248346030021
1449155111,-5.667351817693397,-3.6367304065700687,1.068075468553825,-0.3020631337581785,-15.94228409506989,-10.025423925677579,6.608728789877423,4.888037471500779
1449155113,-5.7107202649582085,-3.6740274232696426,1.0709174517398956,-0.4767796470686174,-15.97087611853532,-9.987683795544669,6.4963437007118126,4.898797038020972
1449155115,-5.752331799241692,-3.4128931386268686,1.0787058109836034,-0.24440833129957515,-15.901896888753939,-10.153303257850027,6.551884886830903,4.7532676072998035
1449155117,-5.781250007175112,-3.6195913222577807,1.1666002236367852,-0.4106435205818306,-15.863514561346927,-10.061626512854806,6.5667740307803975,4.787182753344541
1449155119,-5.625854769390238,-3.603478397620673,1.1843806287929048,-0.5132390756974525,-15.937203685398991,-10.091710626323502,6.425810242151367,4.802210189379042
1449155121,-5.6765049892069825,-3.6305290768300136,1.1281143186144127,-0.5407950371712625,-15.947764445110678,-10.222846008772374,6.511661094167672,4.827805523949118
1449155123,-5.5713499280168435,-3.5999113543054015,1.1724077046888621,-0.6333244372612852,-15.861184555863753,-10.132501909490626,6.591829857171365,4.864417141265754
1449155125,-5.736545604002485,-3.6005077574614592,1.1112847621939959,-0.4760984665489032,-15.896426500274314,-10.122889080593096,6.482926262917249,4.8361086333348275
1449155127,-5.82440315149569,-3.5476993042830625,1.0519777809747537,-0.37505583324833,-16.043866821348427,-10.082885676076037,6.4048617176562095,4.955983851654659
1449155129,-5.881310258310357,-3.698251124588607,1.1581342381519069,-0.5939663228719999,-15.963627942062384,-10.032981631366642,6.4194813260751875,4.97037841604746
1449155131,-5.855655238218832,-3.7173452389815984,1.1720463058708088,-0.5662512304222412,-15.884802987685818,-10.118690348006783,6.449787153430884,5.0183210492314805
1449155133,-5.817856806651629,-3.802306847369529,1.1733958647039642,-0.5464369936941773,-15.892503028129113,-10.20920213524418,6.462618037097343,4.8569940452294125
1449155135,-5.930898924387979,-3.8471513085814495,1.1733122957700657,-0.5516731025814549,-15.806596624912432,-10.16011147138521,6.491716277268655,4.960548089953628
1449155137,-5.921342356757227,-3.1473406229376266,1.2133056558127564,-0.4879996802974656,-15.842703955412235,-10.147434065490216,6.496952133784058,4.871109736482042
1449155139,-5.948690832241497,-3.1545699353444903,1.1113379908483965,-0.40626927132808216,-15.828942699684381,-10.078043459248557,6.506974661023588,4.9746414183728245
1449155141,-5.876525265613406,-2.937389820746017,1.0288152463949063,-0.42212531592224667,-15.854277398747492,-10.0063978212493,6.526240763858515,4.857056154780858
1449155143,-5.979899744098699,-2.840852468936956,1.1031925094803796,-0.4738970707151821,-15.851661088522155,-9.897480456444512,6.5657237443784595,4.7893728802579085
1449155145,-6.0680828743346495,-2.9209236507242844,1.1007236294760252,-0.6494231844080899,-15.732702043562426,-9.979235408078397,6.617486837356937,4.789905654364971
1449155147,-6.0568782362900535,-3.0445141257696906,1.1492533619775671,-0.5834818453579798,-15.774384689485807,-10.064913037891591,6.602785953947526,4.710506971000054
1449155149,-6.0236238103411015,-3.021830801654096,1.079206228683295,-0.5091334629063266,-15.75193151872625,-10.170238766828623,6.643338210935638,4.671902917292722
1449155151,-6.018229202901673,-3.0535285105327765,1.1217808370251878,-0.5021856143488097,-15.786203141231972,-10.099412573061564,6.586397966945963,4.731529704393756
1449155153,-6.0424014509103845,-3.049426954935212,1.1054975190756762,-0.4720690127789492,-15.824617313241026,-10.238819732392026,6.54014979297338,4.608644061863196
1449155155,-6.094949626754109,-2.9082215298258234,0.9869417058189424,-0.475964462053105,-15.763444348796202,-10.191131063928148,6.607350744625664,4.732314565598411
1449155157,-6.104472136475202,-3.1821587125152826,1.08812309369423,-0.5615153242079179,-15.892853989628554,-10.167192779707637,6.5674316846576675,4.7068937630515055
1449155159,-6.0780806659941415,-3.0547071421703453,1.1066831930430754,-0.7194228140309029,-15.873597243018933,-10.103358907416405,6.634099272229401,4.751611404461071
1449155161,-6.079554047558233,-2.8797533506809514,1.1869750819847789,-0.6001497105771205,-15.735051532626493,-10.125417282909076,6.688703268994456,4.721966196487269
1449155163,-6.1316611899726325,-2.774194964333895,1.2837586773581582,-0.5655197022444246,-15.72743339293806,-10.01982122694507,6.837034702772403,4.809981643879075
1449155165,-6.265191856493268,-2.9212262165821024,1.1257402925111282,-0.4763822032599842,-15.804125929545693,-10.053618650106424,6.764590731182011,4.826555824362848
1449155167,-6.296233874731255,-3.815201016448338,1.1344361610091922,-0.6203050149491669,-15.872326295026744,-10.03295055930133,6.706556213824508,4.884124842676608
1449155169,-6.35369939355191,-3.7371344956812886,0.9888660464002228,-0.6057658221072122,-15.886196957501936,-10.04209080974386,6.633598123286335,4.916904298146019
1449155171,-6.3418432796325455,-3.62392873355038,1.088091858672771,-0.6291361073340946,-15.836410279467941,-10.07524609708934,6.632441199408863,4.929654946866834
1449155173,-6.071472899558965,-3.757024252999088,1.1900102217535469,-0.6235025479434194,-15.853429575041773,-10.09655025806282,6.684452972034736,5.0710267892269165
1449155175,-6.213241148542293,-3.6022480992199384,1.130783000824113,-0.6474694142600715,-15.92503457328566,-10.090178216025434,6.525873600405683,4.970248369432821
1449155177,-6.214503885420183,-3.6612856805739007,1.1357789905133402,-0.6301298868899706,-15.803816070207212,-10.145992620130851,6.602284822655473,5.039015868991755
1449155179,-6.161477007783272,-3.6189675017057934,1.0556591816229979,-0.5340568128217703,-15.900201740300323,-10.038924439606337,6.636662710283827,5.183419915322076
1449155181,-6.104826637298343,-3.5884258893962,1.1844073509503512,-0.5560186306986499,-15.863031113751076,-10.077684445683293,6.663229165960864,5.092997722042979
1449155183,-6.042557654731107,-3.477562107550444,1.1595929642019347,-0.578490239544257,-15.924663718977033,-10.054502896216698,6.668896025510528,5.056720609883246
1449155185,-6.138637035375977,-3.4632855667933278,1.0485180902172302,-0.5245438558474262,-15.851731980449443,-10.02895569623051,6.677444855989222,5.0721364362975985
1449155187,-6.074318509120028,-3.533358800587865,1.1197583101549728,-0.58003389836131,-15.859311854771864,-9.886231898727502,6.701081908339053,5.151225134221262
1449155189,-5.991529447372526,-3.5225618314903957,1.0301550374653234,-0.6223428901757629,-15.866379262038924,-9.849468941363364,6.446480807684899,5.1057134148895695
1449155191,-6.106821019426979,-3.5223885702272217,1.1136692386428544,-0.7149769628682942,-15.876771616888638,-10.0245163890441,6.626747540726628,5.128042086384686
1449155193,-6.0302457158596505,-3.5237454992651096,1.2099803662161992,-0.7873793091094411,-15.922422824098385,-9.98697025178018,6.51978753675369,5.080193640464993
1449155195,-5.919646687167523,-3.4236586829596933,1.1932708916429229,-0.6555837388454592,-15.813860224336796,-9.868604488102275,6.519230011306827,5.075930227189296
1449155197,-6.005521919598894,-3.5322807881662883,1.1389632118739932,-0.6250392962941391,-15.823267236833837,-9.960784458030991,6.569341971959455,5.070986490034134
1449155199,-5.994462797916608,-3.787789092472837,1.164580626482875,-0.6975523917356997,-15.82322473311443,-9.970959400578336,6.531012351708301,5.145581738916049
1449155201,-5.816137351642713,-3.706602168097268,1.1552152096337025,-0.5557738579058863,-15.813131774267676,-10.004608128858269,6.582190349639027,5.1249847550196
1449155203,-5.826768466357086,-3.5185587707118033,1.1070771436972016,-0.548741275216374,-15.839484056071734,-9.877899945006991,6.535585857637828,5.112182775975043
1449155205,-5.920908090184729,-3.498337186382831,1.0745347565382748,-0.4339074009195186,-15.956218507614233,-9.886488639005282,6.465591698652919,5.082845015844482
1449155207,-5.947952644175728,-3.5505038109639835,1.2144643120195633,-0.5061040347655372,-15.844129711326328,-9.924869959365482,6.6193143477484115,5.013936233027735
1449155209,-5.909646141128168,-3.6148268050285943,1.2660503373655945,-0.5516665489216617,-15.736149863805384,-9.940245439905878,6.515596213122713,4.945304096323898
1449155211,-5.843899684250988,-3.58243433649914,1.343170038061263,-0.6271949764794139,-15.901652869763673,-9.877334693599787,6.630274666537128,4.8360881226861965
1449155213,-6.006255013167903,-3.8428233066092297,1.1986954498425983,-0.6734718997116427,-15.714221882618494,-10.06962620162905,6.658516631637156,4.836875494346388
1449155215,-5.910939891446124,-3.937484301675697,1.2336676283053185,-0.8465501104702547,-15.827141240024506,-9.837465417948057,6.722532035548182,4.847022128393376
1449155217,-5.8190811565626746,-3.8738838739050956,1.1924089535503528,-0.8183905092492376,-15.809325283703265,-9.73711784493576,6.5925269761645415,4.876137265144147
1449155219,-5.870801271265953,-3.9678200904151026,1.0304972924425817,-0.7418432914726559,-15.827384716463827,-9.763184120153037,6.532068557582412,4.8771919818818095
1449155221,-5.900952862131267,-3.8701496462184095,1.0908252152148006,-0.7786352923717196,-15.71523978116957,-9.730818511753856,6.681652071451302,4.7957218091984295
1449155223,-5.8279794954943736,-3.922092189862511,1.141089156050778,-0.7820231986202867,-15.643624928838179,-9.852487912598876,6.8009613042374175,4.8505748080366695
1449155225,-5.889273612310733,-4.0118181214692505,1.0456238427575404,-0.7080258282956959,-15.740237441725675,-9.789952062403547,6.849036276768539,4.812776749327633
1449155227,-5.926379160593499,-3.8836601037746887,1.115792672677873,-0.7003934239895506,-15.783111077512007,-9.77839835030924,6.8237836708103,4.8020266650964585
1449155229,-5.876753977573062,-3.8809655064764828,1.09834183340447,-0.8368833780858022,-15.808260347000141,-9.85212201095789,6.766029798243518,4.727758486970206
1449155231,-5.938705029786157,-3.8436741178990914,1.0529486793143783,-0.6792974861135146,-15.809829238867293,-9.837834462870402,6.8323483073264955,4.776113000508269
1449155233,-5.91998674559155,-3.732749440459627,1.123340649762814,-0.6707686341887624,-15.748195868376234,-9.819427049609859,6.810229185423451,4.904069593924419
1449155235,-5.949643826095077,-3.941368484749642,1.0937234965686806,-0.7050569477171961,-15.674581650177734,-9.888746494331508,6.867148426956356,4.80802632656663
1449155237,-5.872118375868317,-3.934923208707448,1.210043984537912,-0.8423676269961242,-15.731140190853347,-9.848488868861496,6.8229560823491875,4.73866529897295
1449155239,-5.910813183592424,-3.8127643509388,1.1027813944900977,-0.6620912927014003,-15.772415498444222,-9.925550028847187,6.896883180961818,4.861199624133786
1449155241,-5.9806374185496685,-3.9718034793739485,1.0692067703350223,-0.6700282370583366,-15.874792492864687,-9.824541972624251,6.783610944320933,5.0267407908674215
1449155243,-5.935715547896536,-4.046680607971607,1.1133768225526648,-0.725087329764529,-15.906326365969107,-9.781582551664464,6.866314528468234,5.1202550571996905
1449155245,-5.991897412850508,-4.0094792248551485,1.1168313665369611,-0.7093523656680409,-15.892109523236101,-9.791063623700689,6.802682982050426,5.242933287790244
1449155247,-6.021024710840994,-4.056676644168892,1.135923018936905,-0.8156182784832278,-15.866734424638894,-9.699161774669731,6.768241639764598,5.331113338450738
1449155249,-5.965100085411924,-4.100912554921616,1.2723726794676768,-0.8723031503569155,-15.877035025292024,-9.771161654812554,6.770949260909736,5.4323186198455975
1449155251,-5.997823250605563,-4.0447995055117785,1.1472924588422777,-0.8130822296705221,-15.825448997058064,-9.846064611022793,6.730147879502822,5.316041947683736
1449155253,-5.999953702516493,-3.4287864269171138,1.1162023328451125,-0.6893092571060361,-15.783512077030654,-9.771552760470431,6.7823928440388785,5.398229368156706
1449155255,-5.931420498243217,-3.5846047331675037,0.934404634381696,-0.68397593086156,-15.843265419340465,-9.648311642227933,6.7432217264554195,5.432708178198527
1449155257,-5.983640663511563,-3.6333686691105767,1.0252838373721171,-0.5271863692817332,-15.747132941033918,-9.756677738839107,6.789825069765227,5.521637106764865
1449155259,-5.926121145147595,-3.4577192097117715,0.9765244646272284,-0.5315629351163522,-15.85795236465536,-9.863149955838887,6.8932963206369235,5.458018867203773
1449155261,-5.996746631227507,-3.4086113942653817,1.1273420248807722,-0.6493684829341635,-15.813733679523411,-9.889282174674074,6.762020350841353,5.470302027330423
1449155263,-6.090023328717269,-3.3332951599414287,0.972120236463208,-0.7050529700701192,-15.847190932552225,-9.891360935901913,6.664041733059832,5.480630657587783
1449155265,-5.964553847380048,-3.237262216990697,1.042588674625664,-0.5658346835796012,-15.807409422889615,-9.850250891217756,6.788041307634656,5.424739701004807
1449155267,-6.003238733290168,-3.290775230403902,1.1710317302449758,-0.5420508031291689,-15.762447377572574,-9.970569322350851,6.749460656358309,5.3138061638446485
1449155269,-6.089253978030144,-3.3346949676237303,1.0741071656947363,-0.6163415027497955,-15.786010338655586,-9.819995991606012,6.762573913408695,5.197936711891743
1449155271,-6.087642837487565,-3.5406277605793814,1.1121859340692253,-0.6982422184939832,-15.812128579497605,-9.747680253958254,6.593867180137122,5.1915164751643115
1449155273,-6.179998278222304,-3.6266827596739466,0.9989178773223114,-0.6765305101375528,-15.8279683881711,-9.810673861983695,6.652528455743832,5.239903263263344
1449155275,-6.13715034202171,-3.4126480507699353,1.1338683687350413,-0.7499992334362386,-15.684034586039846,-9.813890756474107,6.713045547599304,5.219011382622519
1449155277,-6.191224823180042,-3.443121274212035,1.042748140007541,-0.7373085523636247,-15.824539027791646,-9.839748923926093,6.641414519741522,5.198018554706391
1449155279,-6.146663120703665,-3.3867106538683345,1.0719729129969198,-0.8045907965143774,-15.79367190680246,-9.717234932123551,6.643533980936316,5.210673630567749
1449155281,-6.114273942546018,-3.3363621831372647,1.0465386969517378,-0.7623493573233541,-15.849510718691391,-9.765036536689903,6.613128905305915,5.219895901709564
1449155283,-6.208132673344048,-3.1906902465362887,0.9021935541887404,-0.7011245798087206,-15.833054548336722,-9.854873954386258,6.564617610927863,5.281711269143101
1449155285,-6.1019475318518674,-3.1444583998565148,0.8848373423160744,-0.7253982384616474,-15.863905743231445,-9.819583321477005,6.687410732377441,5.0196275952512845
1449155287,-5.976621923691107,-3.138676014822112,0.9120059813888972,-0.9432943086914336,-15.86101899715575,-9.732886603996596,6.6067529277430905,4.921933783689253
1449155289,-5.919359486937294,-3.5721574080785783,0.8912971311410319,-0.9215839949856672,-15.860967184942734,-9.759258573100356,6.5376570644234935,4.897948923068771
1449155291,-5.952831665452231,-3.4544007738925497,0.7631446922229064,-1.0452310931430544,-15.750787402152117,-9.707521056279731,6.5494749520757365,4.815465182270851
1449155293,-5.83396136206018,-3.4055991621715562,0.7749567716036707,-0.978555998391062,-15.777844072250106,-9.820300339553924,6.497280338213852,4.745031871591898
1449155295,-5.9479168011489145,-3.447138256265552,0.6641917519967764,-0.8085683202808917,-15.823975904172444,-9.932032244059947,6.596256546074407,4.548222563970471
1449155297,-5.817634713632492,-3.2356362559754888,0.8272589283765699,-0.8115137494510086,-15.717546110091913,-9.773731754121632,6.588547584695889,4.7515324449807625
1449155299,-5.866918421012166,-3.238593277295297,0.7533851638155729,-0.6335458327991046,-15.718906625361045,-9.785482968786624,6.583274978482495,4.795434916870921
1449155301,-5.787459466996381,-3.0914389655427037,0.9116611463164868,-0.5638928924801142,-15.772276108992337,-9.763563270985877,6.563935972110963,4.756557484298137
1449155303,-5.696183980117829,-3.3253985405421203,0.9488680400759942,-0.6925976733089839,-15.750290877171857,-9.808315767424723,6.542942031245098,4.876251769468358
1449155305,-5.780679987565705,-3.472512215359709,0.851781470444812,-0.7889526267707575,-15.775253603009546,-10.023351328813893,6.6565698650634655,4.615219485804636
1449155307,-5.785603178532129,-3.3249922484488508,1.0444687777078892,-0.7712288597320862,-15.74817869926424,-10.062605328739568,6.684731541147568,4.662013080340804
1449155309,-5.814471972109352,-3.267172894333644,0.9181013753144136,-0.6962025060892829,-15.783918321183428,-10.073275843960431,6.645304590987928,4.744542578992419
1449155311,-5.764605605174941,-3.2126889806080547,1.0053260845867835,-0.6920265435145874,-15.765378593326584,-9.897426736569836,6.745025573274015,4.884982259481373
1449155313,-5.656795448137124,-3.403999492996292,0.9279752310041112,-0.5789260506395926,-15.829625924350966,-9.90756716368344,6.628393705895553,4.869626081363637
1449155315,-5.694986219579077,-3.4845942393409377,0.9189838277540416,-0.631823587814214,-15.913837257420075,-9.921592350048616,6.585256525359383,4.9602732778228935
1449155317,-5.666617154645627,-3.426729811549392,0.9508094409287126,-0.4143594249698556,-15.831526640329836,-9.973973223052699,6.647996715322403,4.967272579595175
1449155319,-5.667158761930296,-3.2316382568309554,0.9770141765839504,-0.5664786906314088,-15.847804753659027,-9.918231407298382,6.6589076559923255,4.94637184070342
1449155321,-5.805927932403951,-3.2151194101718468,0.864713750016893,-0.7568688609610689,-15.911716517162006,-9.908092209664805,6.605088953354536,5.00307918492542
1449155323,-5.666921264883229,-3.17923711148525,0.9503454802413468,-0.8650681785675735,-15.772641871507144,-10.0712632520119,6.684958441486722,5.029947890665209
1449155325,-5.56385035701437,-3.1996935649429483,1.0524042459619494,-0.6080050668839184,-15.692509731224773,-10.075404173149602,6.70696950311587,5.040692148073248
1449155327,-5.631858343854549,-3.2914008884898456,0.9422883581052874,-0.6523378352423983,-15.825271785927116,-10.15076134212158,6.6086885014545285,4.930716943484959
1449155329,-5.846686110254009,-3.4232954572592065,0.8723733354683206,-0.6911250870810522,-15.808695020159366,-10.103973676846241,6.549375573208464,5.0393341772734095
1449155331,-5.732479965741155,-3.4088150320017023,0.93687558154428,-0.6804677310649814,-15.79825335990164,-10.071684133264018,6.59730742298421,4.903102719619029
1449155333,-5.64024221360631,-3.2643559468868033,0.9857695125513418,-0.6445984436844593,-15.84691322897263,-10.147477369818706,6.6058407974507976,4.94361275668584
1449155335,-5.706643485198107,-3.4404621929963684,0.943745634668686,-0.7465510742400484,-15.747844378047107,-10.078356660829325,6.55870027405664,4.8257210736664105
1449155337,-5.759103472921965,-3.3094643121789566,0.9241286117291928,-0.7191991268214202,-15.702496884606195,-10.043495402187267,6.630656874986907,4.802322425186451
1449155339,-5.703205721944102,-3.3411890572555825,0.9451566314729944,-0.6705545791792589,-15.838537966240803,-9.996662521701577,6.606733531141133,4.920148193684949
1449155341,-5.807728644474003,-3.306276181721536,1.014181273065185,-0.8952073495449759,-15.690658865032418,-10.178703162599673,6.5922168456049635,4.778380978794204
1449155343,-5.733647007277732,-3.3341660554641823,1.0177845209220089,-0.8100615379009662,-15.647646485326517,-10.140934510158106,6.619980729204594,4.779941768507874
1449155345,-5.7455445115692045,-3.368142525535453,0.9299215343686223,-0.7350121513873135,-15.712898342671881,-10.055942416724221,6.571091850917315,4.957588493034462
1449155347,-5.77440341427659,-3.268220921917735,0.9619515119330804,-0.6853657084276821,-15.762894537853393,-10.117482298298752,6.600967443638468,4.828036538983253
1449155349,-5.678795973801148,-3.3768270735622727,0.9576555492707888,-0.8414431117002478,-15.804802001183731,-10.096178619518406,6.539479270996631,4.81801945369717
1449155351,-5.837899048989504,-3.404265734244601,0.9893938389668862,-0.7088264925505132,-15.712242982777289,-10.145717044860044,6.581034887698786,4.781831029681689
1449155353,-5.876697870543702,-3.4197827976694013,0.9093558131424468,-0.6102581929296306,-15.820880964305283,-10.182190474827024,6.521572815544295,4.8792193025736434
1449155355,-5.740242130715535,-3.4173817517913587,0.9201565906404,-0.7512030654904921,-15.822052902209256,-10.103383395316829,6.652903838434902,4.957597723048689
1449155357,-5.839055418835466,-3.3126003878600265,0.8539352493951091,-0.7377569072788849,-15.752238122894845,-10.089390443124683,6.569513276832909,4.921142000998848
1449155359,-5.739067384896782,-3.3868207319617167,0.9438155689622816,-0.5889007112134109,-15.821159789016399,-10.167115971273752,6.643504487758678,4.936092144156817
1449155361,-5.765623188254784,-3.463332548214084,0.9769382813165352,-0.5765152450136624,-15.80001247598352,-10.190145945060458,6.568984086126237,4.793126008757531
1449155363,-5.704212134678421,-3.3738064416287594,0.9548698297036724,-0.623625891922042,-15.843872616942857,-10.19919450976514,6.516757345858287,4.865195146059423
1449155365,-5.807411770922504,-3.406986314203335,0.9853080620966136,-0.5597322959125489,-15.792961810893345,-10.161872725253504,6.617710723408952,4.88748230601745
