VARIABLE: LHC.BPM.1L5.B1_DOROS:POS_H

Timestamp (UTC_TIME),Value
2016-05-27 08:02:13.001,0.5443
2016-05-27 08:02:15.002,0.5441
2016-05-27 08:02:17.001,0.5438
2016-05-27 08:02:18.002,0.544
2016-05-27 08:02:19.001,0.5442
2016-05-27 08:02:20.002,0.5441
2016-05-27 08:02:22.002,0.544
2016-05-27 08:02:25.003,0.5441
2016-05-27 08:02:28.002,0.544
2016-05-27 08:02:29.003,0.5442
2016-05-27 08:02:30.003,0.5439
2016-05-27 08:02:31.003,0.5438
2016-05-27 08:02:32.003,0.5441
2016-05-27 08:02:35.003,0.544
2016-05-27 08:02:37.003,0.5441
2016-05-27 08:02:43.003,0.5439
2016-05-27 08:02:44.003,0.544
2016-05-27 08:02:46.003,0.5442
2016-05-27 08:02:47.003,0.5441
2016-05-27 08:02:48.003,0.5439
2016-05-27 08:02:49.003,0.5438
2016-05-27 08:02:50.003,0.5439
2016-05-27 08:02:51.003,0.5441
2016-05-27 08:02:53.003,0.544
2016-05-27 08:02:54.003,0.5439
2016-05-27 08:02:55.003,0.5442
2016-05-27 08:02:56.003,0.5441
2016-05-27 08:02:57.003,0.5442
2016-05-27 08:02:58.003,0.5441
2016-05-27 08:03:01.003,0.544
2016-05-27 08:03:02.003,0.5439
2016-05-27 08:03:04.003,0.5441
2016-05-27 08:03:05.002,0.5442
2016-05-27 08:03:06.003,0.544
2016-05-27 08:03:07.003,0.5441
2016-05-27 08:03:08.003,0.5442
2016-05-27 08:03:09.003,0.5441
2016-05-27 08:03:10.003,0.5439
2016-05-27 08:03:11.002,0.544
2016-05-27 08:03:12.003,0.5442
2016-05-27 08:03:14.003,0.5444
2016-05-27 08:03:15.002,0.5441
2016-05-27 08:03:16.003,0.5442
2016-05-27 08:03:17.002,0.5443
2016-05-27 08:03:18.002,0.5442
2016-05-27 08:03:20.002,0.5445
2016-05-27 08:03:21.002,0.5443
2016-05-27 08:03:22.002,0.5444
2016-05-27 08:03:24.003,0.5442
2016-05-27 08:03:25.002,0.5441
2016-05-27 08:03:26.003,0.5442
2016-05-27 08:03:27.002,0.5444
2016-05-27 08:03:28.002,0.5445
2016-05-27 08:03:29.003,0.5443
2016-05-27 08:03:30.002,0.5442
2016-05-27 08:03:31.002,0.5444
2016-05-27 08:03:32.002,0.5443
2016-05-27 08:03:33.004,0.5441
2016-05-27 08:03:34.002,0.5442
2016-05-27 08:03:35.002,0.5443
2016-05-27 08:03:36.002,0.5442
2016-05-27 08:03:37.003,0.544
2016-05-27 08:03:38.003,0.5442
2016-05-27 08:03:39.002,0.5441
2016-05-27 08:03:40.002,0.5439
2016-05-27 08:03:41.003,0.544
2016-05-27 08:03:42.003,0.5443
2016-05-27 08:03:43.002,0.5442
2016-05-27 08:03:44.002,0.5441
2016-05-27 08:03:46.002,0.5437
2016-05-27 08:03:47.002,0.5428
2016-05-27 08:03:48.003,0.5414
2016-05-27 08:03:49.002,0.5394
2016-05-27 08:03:50.004,0.5369
2016-05-27 08:03:51.002,0.5338
2016-05-27 08:03:52.003,0.5301
2016-05-27 08:03:53.002,0.5261
2016-05-27 08:03:54.004,0.5216
2016-05-27 08:03:55.003,0.5169
2016-05-27 08:03:56.003,0.5117
2016-05-27 08:03:57.003,0.5058
2016-05-27 08:03:58.004,0.5
2016-05-27 08:03:59.003,0.4935
2016-05-27 08:04:00.003,0.4867
2016-05-27 08:04:01.003,0.4799
2016-05-27 08:04:02.003,0.4729
2016-05-27 08:04:03.003,0.4656
2016-05-27 08:04:04.003,0.458
2016-05-27 08:04:05.003,0.4503
2016-05-27 08:04:06.002,0.4424
2016-05-27 08:04:07.004,0.4342
2016-05-27 08:04:08.003,0.4262
2016-05-27 08:04:09.003,0.4181
2016-05-27 08:04:10.003,0.41
2016-05-27 08:04:11.003,0.4017
2016-05-27 08:04:12.005,0.3933
2016-05-27 08:04:13.003,0.3851
2016-05-27 08:04:14.002,0.377
2016-05-27 08:04:15.002,0.3687
2016-05-27 08:04:16.003,0.3608
2016-05-27 08:04:17.003,0.3528
2016-05-27 08:04:18.003,0.3448
2016-05-27 08:04:19.003,0.3373
2016-05-27 08:04:20.004,0.3298
2016-05-27 08:04:21.003,0.3224
2016-05-27 08:04:22.002,0.3151
2016-05-27 08:04:23.002,0.3081
2016-05-27 08:04:24.003,0.3015
2016-05-27 08:04:25.003,0.2952
2016-05-27 08:04:26.003,0.289
2016-05-27 08:04:27.003,0.2834
2016-05-27 08:04:28.002,0.2781
2016-05-27 08:04:29.003,0.2732
2016-05-27 08:04:30.002,0.2686
2016-05-27 08:04:31.003,0.2645
2016-05-27 08:04:32.002,0.2608
2016-05-27 08:04:33.003,0.2578
2016-05-27 08:04:34.003,0.2552
2016-05-27 08:04:35.003,0.2532
2016-05-27 08:04:36.002,0.2519
2016-05-27 08:04:37.002,0.2512
2016-05-27 08:04:38.003,0.2508
2016-05-27 08:04:39.002,0.2509
2016-05-27 08:04:43.002,0.251
2016-05-27 08:04:44.002,0.2508
2016-05-27 08:04:46.002,0.251
2016-05-27 08:04:47.002,0.2511
2016-05-27 08:04:48.002,0.251
2016-05-27 08:04:53.002,0.2515
2016-05-27 08:04:54.002,0.252
2016-05-27 08:04:55.002,0.2519
2016-05-27 08:04:56.003,0.2521
2016-05-27 08:04:57.003,0.2522
2016-05-27 08:04:58.002,0.2521
2016-05-27 08:05:00.002,0.2519
2016-05-27 08:05:01.002,0.2515
2016-05-27 08:05:02.003,0.2514
2016-05-27 08:05:03.003,0.2513
2016-05-27 08:05:04.002,0.2516
2016-05-27 08:05:05.003,0.2517
2016-05-27 08:05:06.002,0.252
2016-05-27 08:05:07.002,0.2521
2016-05-27 08:05:10.004,0.2519
2016-05-27 08:05:13.003,0.2518
2016-05-27 08:05:14.002,0.2517
2016-05-27 08:05:15.003,0.2515
2016-05-27 08:05:16.004,0.2517
2016-05-27 08:05:17.003,0.2536
2016-05-27 08:05:18.003,0.2574
2016-05-27 08:05:19.003,0.2618
2016-05-27 08:05:20.003,0.2668
2016-05-27 08:05:21.003,0.2712
2016-05-27 08:05:22.004,0.2744
2016-05-27 08:05:23.003,0.2758
2016-05-27 08:05:26.003,0.2756
2016-05-27 08:05:27.002,0.2755
2016-05-27 08:05:28.003,0.2758
2016-05-27 08:05:29.003,0.2757
2016-05-27 08:05:30.004,0.2758
2016-05-27 08:05:31.003,0.276
2016-05-27 08:05:32.002,0.2758
2016-05-27 08:05:33.003,0.2756
2016-05-27 08:05:34.003,0.2755
2016-05-27 08:05:36.002,0.2757
2016-05-27 08:05:37.002,0.2759
2016-05-27 08:05:41.003,0.276
2016-05-27 08:05:42.003,0.2758
2016-05-27 08:05:43.003,0.2759
2016-05-27 08:05:44.003,0.2758
2016-05-27 08:05:45.003,0.2757
2016-05-27 08:05:48.003,0.2759
2016-05-27 08:05:49.002,0.276
2016-05-27 08:05:51.003,0.2761
2016-05-27 08:05:52.003,0.2759
2016-05-27 08:05:53.003,0.2757
