,fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,atlas_totInst,nominal_separation_plane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,totsize,publishnnb,datasourceid,algoid,channelid,payloadtype,bstar5,xingHmurad
42,7483,327463,202,12,1543466490,938,1,13,3,32,ACQUIRING,CROSSING,10,0.0,-0.0590795688331,0.049082621932,0.0590795688331,-0.049082621932,0.0,0.0,-0.0,-0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2771.81518555,-1492.8651123,1115.19714355,548.487731934,LHC.BPM.1R5.B1_D,3457.96191406,-1762.54394531,1337.80786133,777.706359863,LHC.BPM.1L5.B2_D,4093.81616211,-1444.47741699,1599.61560059,534.135131836,LHC.BPM.1R5.B2_D,-3766.40673828,-1939.73840332,1511.49060059,819.204833984,266,4,2,0,0,11,50,160
43,7483,327463,202,16,1543466492,351,1,13,3,32,ACQUIRING,CROSSING,9,0.0,-0.0590795688331,0.049082621932,0.0590795688331,-0.049082621932,0.0,0.0,-0.0,-0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2771.78344727,-1492.96643066,1115.33605957,548.630004883,LHC.BPM.1R5.B1_D,3458.3918457,-1762.40429688,1337.85119629,777.553283691,LHC.BPM.1L5.B2_D,4094.75097656,-1444.80505371,1600.45214844,534.153076172,LHC.BPM.1R5.B2_D,-3767.60864258,-1939.3692627,1512.17285156,819.229614258,266,4,2,0,0,11,50,160
44,7483,327463,202,20,1543466493,865,1,13,3,32,ACQUIRING,CROSSING,7,0.0,-0.0590795688331,0.049082621932,0.0590795688331,-0.049082621932,0.0,0.0,-0.0,-0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2771.96411133,-1493.10876465,1069.44885254,628.815246582,LHC.BPM.1R5.B1_D,3458.5534668,-1762.24584961,1394.38818359,615.099365234,LHC.BPM.1L5.B2_D,4095.30493164,-1444.72692871,1630.09594727,606.363708496,LHC.BPM.1R5.B2_D,-3768.32617188,-1939.47619629,1464.12121582,715.090637207,266,4,2,0,0,11,50,160
45,7483,327463,202,24,1543466495,276,1,13,3,32,ACQUIRING,CROSSING,6,0.0,-0.0590795688331,0.049082621932,0.0590795688331,-0.049082621932,0.0,0.0,-0.0,-0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2772.5390625,-1492.94677734,1069.93212891,628.790161133,LHC.BPM.1R5.B1_D,3459.02856445,-1762.50085449,1394.84814453,615.173950195,LHC.BPM.1L5.B2_D,4094.91821289,-1444.08813477,1629.57531738,605.837097168,LHC.BPM.1R5.B2_D,-3768.05249023,-1940.00830078,1463.66357422,715.604187012,266,4,2,0,0,11,50,160
46,7483,327463,202,28,1543466496,789,1,13,3,32,ACQUIRING,CROSSING,4,0.0,-0.0590795688331,0.049082621932,0.0590795688331,-0.049082621932,0.0,0.0,-0.0,-0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2772.79736328,-1493.08093262,1115.52038574,548.633117676,LHC.BPM.1R5.B1_D,3459.46630859,-1762.41296387,1338.12304688,777.615966797,LHC.BPM.1L5.B2_D,4093.97412109,-1443.12353516,1599.93237305,533.413146973,LHC.BPM.1R5.B2_D,-3767.10449219,-1940.94177246,1511.68688965,819.881225586,266,4,2,0,0,11,50,160
47,7483,327463,202,32,1543466498,205,1,13,3,32,ACQUIRING,CROSSING,3,0.0,-0.0590795688331,0.049082621932,0.0590795688331,-0.049082621932,0.0,0.0,-0.0,-0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2771.32885742,-1493.10473633,1114.84814453,548.614379883,LHC.BPM.1R5.B1_D,3457.9609375,-1762.14758301,1337.40612793,777.592956543,LHC.BPM.1L5.B2_D,4094.35327148,-1442.05041504,1600.22729492,533.041381836,LHC.BPM.1R5.B2_D,-3767.28393555,-1941.97998047,1511.80395508,820.179077148,266,4,2,0,0,11,50,160
48,7483,327463,202,36,1543466499,719,1,13,3,32,ACQUIRING,CROSSING,1,0.0,-0.0590795688331,0.049082621932,0.0590795688331,-0.049082621932,0.0,0.0,-0.0,-0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2771.13037109,-1493.42602539,1069.32556152,629.087524414,LHC.BPM.1R5.B1_D,3457.65820312,-1761.9029541,1394.17321777,614.793945312,LHC.BPM.1L5.B2_D,4093.91650391,-1441.78344727,1629.28186035,605.157714844,LHC.BPM.1R5.B2_D,-3766.83837891,-1942.27099609,1463.37731934,716.363098145,266,4,2,0,0,11,50,160
49,7483,327463,202,60,1543466508,406,1,15,3,32,ACQUIRING,CROSSING,9,0.0133805731311,-0.0590795688331,0.0557729080319,0.0590795688331,-0.0557729080319,0.0,0.00669028656557,-0.0,-0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2765.63867188,-1495.16149902,1112.9519043,549.327636719,LHC.BPM.1R5.B1_D,3465.93505859,-1759.59912109,1340.91296387,776.71685791,LHC.BPM.1L5.B2_D,4079.24926758,-1442.6394043,1593.74072266,533.877990723,LHC.BPM.1R5.B2_D,-3765.21826172,-1941.57556152,1510.90161133,819.85748291,266,4,2,0,0,11,50,160
50,7483,327463,202,64,1543466509,920,1,15,3,32,ACQUIRING,CROSSING,8,0.0133805731311,-0.0590795688331,0.0557729080319,0.0590795688331,-0.0557729080319,0.0,0.00669028656557,-0.0,-0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2766.19775391,-1495.3848877,1067.33105469,629.928771973,LHC.BPM.1R5.B1_D,3466.40454102,-1759.46191406,1397.57495117,613.761047363,LHC.BPM.1L5.B2_D,4077.30761719,-1443.01086426,1622.71252441,605.295532227,LHC.BPM.1R5.B2_D,-3762.99365234,-1941.22717285,1461.2722168,715.872619629,266,4,2,0,0,11,50,160
51,7483,327463,203,4,1543466511,335,1,15,3,32,ACQUIRING,CROSSING,6,0.0133805731311,-0.0590795688331,0.0557729080319,0.0590795688331,-0.0557729080319,0.0,0.00669028656557,-0.0,-0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2766.81201172,-1497.04748535,1067.63598633,630.602844238,LHC.BPM.1R5.B1_D,3467.2668457,-1757.8536377,1397.99304199,613.051574707,LHC.BPM.1L5.B2_D,4075.7097168,-1444.11938477,1622.4732666,606.213928223,LHC.BPM.1R5.B2_D,-3761.58129883,-1940.02185059,1461.03845215,715.004272461,266,4,2,0,0,11,50,160
52,7483,327463,203,8,1543466512,748,1,15,3,32,ACQUIRING,CROSSING,5,0.0133805731311,-0.0590795688331,0.0557729080319,0.0590795688331,-0.0557729080319,0.0,0.00669028656557,-0.0,-0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2767.88525391,-1497.39001465,1114.01220703,550.239135742,LHC.BPM.1R5.B1_D,3468.59912109,-1757.35083008,1342.26123047,775.770446777,LHC.BPM.1L5.B2_D,4074.34228516,-1445.74926758,1591.65319824,535.122741699,LHC.BPM.1R5.B2_D,-3759.79077148,-1938.39501953,1508.61535645,818.485290527,266,4,2,0,0,11,50,160
53,7483,327463,203,12,1543466514,261,1,15,3,32,ACQUIRING,CROSSING,4,0.0133805731311,-0.0590795688331,0.0557729080319,0.0590795688331,-0.0557729080319,0.0,0.00669028656557,-0.0,-0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2768.66748047,-1497.40795898,1113.81115723,550.367004395,LHC.BPM.1R5.B1_D,3469.34277344,-1757.23376465,1342.02429199,775.591308594,LHC.BPM.1L5.B2_D,4070.87695312,-1446.80212402,1590.56091309,535.041259766,LHC.BPM.1R5.B2_D,-3756.35595703,-1937.22143555,1507.56115723,818.348693848,266,4,2,0,0,11,50,160
54,7483,327463,203,16,1543466515,673,1,15,3,32,ACQUIRING,CROSSING,2,0.0133805731311,-0.0590795688331,0.0557729080319,0.0590795688331,-0.0557729080319,0.0,0.00669028656557,-0.0,-0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2769.31152344,-1498.13183594,1068.97094727,631.07043457,LHC.BPM.1R5.B1_D,3470.06640625,-1756.57629395,1399.40185547,612.621337891,LHC.BPM.1L5.B2_D,4069.68701172,-1446.37402344,1619.89404297,606.788024902,LHC.BPM.1R5.B2_D,-3755.22949219,-1937.69909668,1458.48925781,714.594787598,266,4,2,0,0,11,50,160
55,7483,327463,203,20,1543466517,187,1,15,3,32,ACQUIRING,CROSSING,1,0.0133805731311,-0.0590795688331,0.0557729080319,0.0590795688331,-0.0557729080319,0.0,0.00669028656557,-0.0,-0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2775.421875,-1498.96166992,1071.55078125,631.18951416,LHC.BPM.1R5.B1_D,3476.38818359,-1755.6998291,1402.04968262,612.440856934,LHC.BPM.1L5.B2_D,4064.41748047,-1446.98388672,1617.36804199,607.158508301,LHC.BPM.1R5.B2_D,-3749.67675781,-1937.15161133,1455.9453125,714.269470215,266,4,2,0,0,11,50,160
56,7483,327463,203,40,1543466524,469,1,17,3,32,ACQUIRING,CROSSING,10,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2763.51147461,-1497.54516602,1111.95739746,550.265808105,LHC.BPM.1R5.B1_D,3477.25732422,-1757.07727051,1345.20153809,775.669067383,LHC.BPM.1L5.B2_D,4062.45556641,-1444.76428223,1587.47070312,533.997924805,LHC.BPM.1R5.B2_D,-3761.29272461,-1939.43066406,1509.59765625,819.334106445,266,4,2,0,0,11,50,160
57,7483,327463,203,44,1543466525,885,1,17,3,32,ACQUIRING,CROSSING,8,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2763.39111328,-1497.33886719,1066.1529541,630.550415039,LHC.BPM.1R5.B1_D,3477.22753906,-1757.29187012,1401.88220215,613.126586914,LHC.BPM.1L5.B2_D,4062.75219727,-1444.22106934,1617.54614258,606.144836426,LHC.BPM.1R5.B2_D,-3761.62573242,-1939.81176758,1461.54943848,715.30682373,266,4,2,0,0,11,50,160
58,7483,327463,203,48,1543466527,401,1,17,3,32,ACQUIRING,CROSSING,7,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
59,7483,327463,203,52,1543466528,813,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
60,7483,327463,203,56,1543466530,228,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
61,7483,327463,203,60,1543466531,743,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
62,7483,327463,203,64,1543466533,156,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
63,7483,327463,204,4,1543466534,675,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
64,7483,327463,204,8,1543466536,87,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
65,7483,327463,204,12,1543466537,600,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
66,7483,327463,204,16,1543466539,12,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
67,7483,327463,204,20,1543466540,457,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
68,7483,327463,204,24,1543466541,970,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
69,7483,327463,204,28,1543466543,383,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
70,7483,327463,204,32,1543466544,795,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
71,7483,327463,204,36,1543466546,309,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
72,7483,327463,204,40,1543466547,726,1,17,3,32,ACQUIRING,CROSSING,6,0.0267611462623,-0.0590795688331,0.0624631978571,0.0590795688331,-0.0624631978571,0.0,0.0133805731311,-0.0,-0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2764.34057617,-1497.53942871,1066.64648438,630.662719727,LHC.BPM.1R5.B1_D,3478.05712891,-1757.0012207,1402.21203613,612.98236084,LHC.BPM.1L5.B2_D,4063.99023438,-1442.84912109,1618.05834961,605.660339355,LHC.BPM.1R5.B2_D,-3762.6730957,-1941.30419922,1462.01123047,715.760803223,266,4,2,0,0,11,50,160
73,7483,327463,204,44,1543466549,239,1,19,3,32,ACQUIRING,CROSSING,2,0.0401417203248,-0.0590795688331,0.0691534802318,0.0590795688331,-0.0691534802318,0.0,0.0200708601624,-0.0,-0.0200708601624,0,CROSSING,LHC.BPM.1L5.B1_D,-2755.71191406,-1494.30834961,1108.88781738,548.948364258,LHC.BPM.1R5.B1_D,3482.37353516,-1760.13000488,1347.37145996,776.96307373,LHC.BPM.1L5.B2_D,4062.75170898,-1443.17163086,1587.87475586,533.597412109,LHC.BPM.1R5.B2_D,-3775.39624023,-1940.72119141,1515.71032715,819.846313477,266,4,2,0,0,11,50,160
74,7483,327463,205,4,1543466557,938,1,21,3,32,ACQUIRING,CROSSING,9,0.0535222925246,-0.0590795688331,0.0758437663317,0.0590795688331,-0.0758437663317,0.0,0.0267611462623,-0.0,-0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2752.51513672,-1494.1270752,1062.53027344,629.318725586,LHC.BPM.1R5.B1_D,3492.10400391,-1760.17541504,1408.30114746,614.169067383,LHC.BPM.1L5.B2_D,4055.00708008,-1440.6998291,1614.02868652,604.688781738,LHC.BPM.1R5.B2_D,-3781.12817383,-1943.03991699,1468.38635254,716.659301758,266,4,2,0,0,11,50,160
75,7483,327463,205,8,1543466559,451,1,21,3,32,ACQUIRING,CROSSING,8,0.0535222925246,-0.0590795688331,0.0758437663317,0.0590795688331,-0.0758437663317,0.0,0.0267611462623,-0.0,-0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2755.53198242,-1494.24768066,1062.59130859,629.254882812,LHC.BPM.1R5.B1_D,3495.5012207,-1760.28515625,1408.51269531,614.338012695,LHC.BPM.1L5.B2_D,4053.76000977,-1439.97375488,1614.56896973,604.317993164,LHC.BPM.1R5.B2_D,-3779.53588867,-1944.11376953,1468.90356445,717.124572754,266,4,2,0,0,11,50,160
76,7483,327463,205,12,1543466560,863,1,21,3,32,ACQUIRING,CROSSING,6,0.0535222925246,-0.0590795688331,0.0758437663317,0.0590795688331,-0.0758437663317,0.0,0.0267611462623,-0.0,-0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2752.83496094,-1493.74499512,1107.29223633,548.760620117,LHC.BPM.1R5.B1_D,3492.66381836,-1760.68688965,1350.87585449,777.195861816,LHC.BPM.1L5.B2_D,4055.77099609,-1439.52905273,1585.09814453,532.151123047,LHC.BPM.1R5.B2_D,-3781.73291016,-1944.21740723,1518.26330566,821.070495605,266,4,2,0,0,11,50,160
77,7483,327463,205,16,1543466562,376,1,21,3,32,ACQUIRING,CROSSING,5,0.0535222925246,-0.0590795688331,0.0758437663317,0.0590795688331,-0.0758437663317,0.0,0.0267611462623,-0.0,-0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2749.42529297,-1493.60400391,1106.59558105,548.734191895,LHC.BPM.1R5.B1_D,3489.09277344,-1760.6204834,1350.16687012,777.151916504,LHC.BPM.1L5.B2_D,4058.9519043,-1439.87915039,1586.37780762,532.310913086,LHC.BPM.1R5.B2_D,-3784.65869141,-1944.01086426,1519.26208496,820.903259277,266,4,2,0,0,11,50,160
78,7483,327463,205,20,1543466563,789,1,21,3,32,ACQUIRING,CROSSING,4,0.0535222925246,-0.0590795688331,0.0758437663317,0.0590795688331,-0.0758437663317,0.0,0.0267611462623,-0.0,-0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2749.27954102,-1494.00524902,1060.47265625,629.486328125,LHC.BPM.1R5.B1_D,3489.07226562,-1760.1809082,1406.37683105,613.984619141,LHC.BPM.1L5.B2_D,4059.11401367,-1439.70397949,1615.90161133,604.304077148,LHC.BPM.1R5.B2_D,-3784.87841797,-1944.19348145,1470.35595703,717.277099609,266,4,2,0,0,11,50,160
79,7483,327463,205,24,1543466565,202,1,21,3,32,ACQUIRING,CROSSING,2,0.0535222925246,-0.0590795688331,0.0758437663317,0.0590795688331,-0.0758437663317,0.0,0.0267611462623,-0.0,-0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2748.95336914,-1494.58435059,1060.41711426,629.594360352,LHC.BPM.1R5.B1_D,3488.60131836,-1759.66479492,1406.24890137,613.882507324,LHC.BPM.1L5.B2_D,4058.29150391,-1439.62487793,1615.64990234,604.53125,LHC.BPM.1R5.B2_D,-3784.00878906,-1944.23205566,1470.08874512,717.043701172,266,4,2,0,0,11,50,160
80,7483,327463,205,28,1543466566,720,1,21,3,32,ACQUIRING,CROSSING,1,0.0535222925246,-0.0590795688331,0.0758437663317,0.0590795688331,-0.0758437663317,0.0,0.0267611462623,-0.0,-0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2749.11230469,-1494.76831055,1106.53588867,549.23046875,LHC.BPM.1R5.B1_D,3488.86206055,-1759.29162598,1350.14331055,776.56048584,LHC.BPM.1L5.B2_D,4057.69335938,-1439.95043945,1585.53125,532.279296875,LHC.BPM.1R5.B2_D,-3783.30859375,-1944.05126953,1518.31384277,821.026733398,266,4,2,0,0,11,50,160
81,7483,327463,205,48,1543466573,984,1,23,3,32,ACQUIRING,CROSSING,10,0.0669028684497,-0.0590795688331,0.0825340598822,0.0590795688331,-0.0825340598822,0.0,0.0334514342248,-0.0,-0.0334514342248,0,CROSSING,LHC.BPM.1L5.B1_D,-2745.14746094,-1496.21447754,1059.31140137,630.203674316,LHC.BPM.1R5.B1_D,3498.00976562,-1757.69726562,1410.24902344,613.183410645,LHC.BPM.1L5.B2_D,4046.65649414,-1441.47753906,1610.74536133,605.017211914,LHC.BPM.1R5.B2_D,-3785.01318359,-1942.28637695,1470.06201172,716.434936523,266,4,2,0,0,11,50,160
82,7483,327463,205,52,1543466575,397,1,23,3,32,ACQUIRING,CROSSING,8,0.0669028684497,-0.0590795688331,0.0825340598822,0.0590795688331,-0.0825340598822,0.0,0.0334514342248,-0.0,-0.0334514342248,0,CROSSING,LHC.BPM.1L5.B1_D,-2745.49047852,-1496.20043945,1059.47753906,630.342651367,LHC.BPM.1R5.B1_D,3498.48095703,-1757.60668945,1410.3326416,613.006958008,LHC.BPM.1L5.B2_D,4045.99511719,-1441.79626465,1610.67089844,605.148620605,LHC.BPM.1R5.B2_D,-3784.44262695,-1942.06762695,1470.08752441,716.224975586,266,4,2,0,0,11,50,160
83,7483,327463,205,56,1543466576,909,1,23,3,32,ACQUIRING,CROSSING,7,0.0669028684497,-0.0590795688331,0.0825340598822,0.0590795688331,-0.0825340598822,0.0,0.0334514342248,-0.0,-0.0334514342248,0,CROSSING,LHC.BPM.1L5.B1_D,-2745.55664062,-1496.46801758,1104.68310547,549.836303711,LHC.BPM.1R5.B1_D,3498.59912109,-1757.47131348,1353.76245117,776.016235352,LHC.BPM.1L5.B2_D,4046.08447266,-1441.82458496,1581.37866211,533.14642334,LHC.BPM.1R5.B2_D,-3784.41333008,-1941.97229004,1519.19812012,820.220092773,266,4,2,0,0,11,50,160
