fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane
4266,254991,98,44,1440464098,968,1,18,3,32,ACQUIRING,CROSSING,7,0.25477,0.05013,0.29048,-0.05013,-0.29031,0,0.127385,0,-0.127385
4266,254991,98,48,1440464100,482,1,18,3,32,ACQUIRING,CROSSING,5,0.25477,0.05013,0.29048,-0.05013,-0.29031,0,0.127385,0,-0.127385
4266,254991,98,52,1440464101,898,1,18,3,32,ACQUIRING,CROSSING,4,0.25477,0.05013,0.29048,-0.05013,-0.29031,0,0.127385,0,-0.127385
4266,254991,98,56,1440464103,332,1,18,3,32,ACQUIRING,CROSSING,2,0.25477,0.05013,0.29048,-0.05013,-0.29031,0,0.127385,0,-0.127385
4266,254991,98,60,1440464104,847,1,18,3,32,ACQUIRING,CROSSING,1,0.25477,0.05013,0.29048,-0.05013,-0.29031,0,0.127385,0,-0.127385
4266,254991,99,28,1440464116,505,1,9999,3,32,ACQUIRING,CROSSING,30,0.3057,0.05013,0.29048,-0.05013,-0.29031,0,0.127385,0,-0.127385
4266,254991,99,32,1440464117,928,1,19,3,32,ACQUIRING,CROSSING,28,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,99,36,1440464119,360,1,19,3,32,ACQUIRING,CROSSING,27,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,99,40,1440464120,883,1,19,3,32,ACQUIRING,CROSSING,26,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,99,44,1440464122,297,1,19,3,32,ACQUIRING,CROSSING,24,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,99,48,1440464123,814,1,19,3,32,ACQUIRING,CROSSING,23,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,99,52,1440464125,229,1,19,3,32,ACQUIRING,CROSSING,21,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,99,56,1440464126,642,1,19,3,32,ACQUIRING,CROSSING,20,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,99,60,1440464128,162,1,19,3,32,ACQUIRING,CROSSING,18,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,99,64,1440464129,576,1,19,3,32,ACQUIRING,CROSSING,17,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,100,4,1440464131,92,1,19,3,32,ACQUIRING,CROSSING,15,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,100,8,1440464132,505,1,19,3,32,ACQUIRING,CROSSING,14,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,100,12,1440464134,19,1,19,3,32,ACQUIRING,CROSSING,12,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,100,16,1440464135,437,1,19,3,32,ACQUIRING,CROSSING,11,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,100,20,1440464136,854,1,19,3,32,ACQUIRING,CROSSING,10,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,100,24,1440464138,373,1,19,3,32,ACQUIRING,CROSSING,8,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,100,28,1440464139,786,1,19,3,32,ACQUIRING,CROSSING,7,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,100,32,1440464141,215,1,19,3,32,ACQUIRING,CROSSING,5,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,100,36,1440464142,750,1,19,3,32,ACQUIRING,CROSSING,4,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,100,40,1440464144,167,1,19,3,32,ACQUIRING,CROSSING,2,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,100,44,1440464145,580,1,19,3,32,ACQUIRING,CROSSING,1,0.30571,0.05013,0.31595,-0.05013,-0.31578,0,0.152855,0,-0.152855
4266,254991,101,12,1440464157,325,1,20,3,32,ACQUIRING,CROSSING,30,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,101,16,1440464158,740,1,20,3,32,ACQUIRING,CROSSING,28,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,101,20,1440464160,165,1,20,3,32,ACQUIRING,CROSSING,27,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,101,24,1440464161,679,1,20,3,32,ACQUIRING,CROSSING,25,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,101,28,1440464163,93,1,20,3,32,ACQUIRING,CROSSING,24,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,101,32,1440464164,609,1,20,3,32,ACQUIRING,CROSSING,22,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,101,36,1440464166,22,1,20,3,32,ACQUIRING,CROSSING,21,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,101,40,1440464167,447,1,20,3,32,ACQUIRING,CROSSING,19,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,101,44,1440464168,983,1,20,3,32,ACQUIRING,CROSSING,18,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,101,48,1440464170,400,1,20,3,32,ACQUIRING,CROSSING,16,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,101,52,1440464171,812,1,20,3,32,ACQUIRING,CROSSING,15,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,101,56,1440464173,326,1,20,3,32,ACQUIRING,CROSSING,14,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,101,60,1440464174,752,1,20,3,32,ACQUIRING,CROSSING,12,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,101,64,1440464176,180,1,20,3,32,ACQUIRING,CROSSING,11,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,102,4,1440464177,705,1,20,3,32,ACQUIRING,CROSSING,9,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,102,8,1440464179,118,1,20,3,32,ACQUIRING,CROSSING,8,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,102,12,1440464180,644,1,20,3,32,ACQUIRING,CROSSING,6,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,102,16,1440464182,74,1,20,3,32,ACQUIRING,CROSSING,5,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,102,20,1440464183,509,1,20,3,32,ACQUIRING,CROSSING,3,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,102,24,1440464184,924,1,20,3,32,ACQUIRING,CROSSING,2,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,102,28,1440464186,439,1,20,3,32,ACQUIRING,CROSSING,1,0.35665,0.05013,0.34142,-0.05013,-0.34125,0,0.178325,0,-0.178325
4266,254991,102,60,1440464198,109,1,21,3,32,ACQUIRING,CROSSING,30,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,102,64,1440464199,522,1,21,3,32,ACQUIRING,CROSSING,28,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,4,1440464201,41,1,21,3,32,ACQUIRING,CROSSING,26,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,8,1440464202,464,1,21,3,32,ACQUIRING,CROSSING,25,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,12,1440464203,877,1,21,3,32,ACQUIRING,CROSSING,23,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,16,1440464205,392,1,21,3,32,ACQUIRING,CROSSING,22,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,20,1440464206,809,1,21,3,32,ACQUIRING,CROSSING,21,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,24,1440464208,326,1,21,3,32,ACQUIRING,CROSSING,19,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,28,1440464209,749,1,21,3,32,ACQUIRING,CROSSING,18,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,32,1440464211,191,1,21,3,32,ACQUIRING,CROSSING,16,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,36,1440464212,610,1,21,3,32,ACQUIRING,CROSSING,15,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,40,1440464214,124,1,21,3,32,ACQUIRING,CROSSING,13,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,44,1440464215,538,1,21,3,32,ACQUIRING,CROSSING,12,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,48,1440464217,62,1,21,3,32,ACQUIRING,CROSSING,10,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,52,1440464218,476,1,21,3,32,ACQUIRING,CROSSING,9,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,56,1440464219,909,1,21,3,32,ACQUIRING,CROSSING,8,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,60,1440464221,340,1,21,3,32,ACQUIRING,CROSSING,6,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,103,64,1440464222,859,1,21,3,32,ACQUIRING,CROSSING,5,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,104,4,1440464224,272,1,21,3,32,ACQUIRING,CROSSING,3,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,104,8,1440464225,785,1,21,3,32,ACQUIRING,CROSSING,2,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,104,12,1440464227,221,1,21,3,32,ACQUIRING,CROSSING,0,0.40759,0.05013,0.36689,-0.05013,-0.36672,0,0.203795,0,-0.203795
4266,254991,104,44,1440464238,861,1,22,3,32,ACQUIRING,CROSSING,29,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,104,48,1440464240,283,1,22,3,32,ACQUIRING,CROSSING,28,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,104,52,1440464241,821,1,22,3,32,ACQUIRING,CROSSING,26,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,104,56,1440464243,263,1,22,3,32,ACQUIRING,CROSSING,25,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,104,60,1440464244,698,1,22,3,32,ACQUIRING,CROSSING,23,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,104,64,1440464246,127,1,22,3,32,ACQUIRING,CROSSING,22,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,4,1440464247,646,1,22,3,32,ACQUIRING,CROSSING,20,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,8,1440464249,60,1,22,3,32,ACQUIRING,CROSSING,19,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,12,1440464250,575,1,22,3,32,ACQUIRING,CROSSING,17,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,16,1440464251,996,1,22,3,32,ACQUIRING,CROSSING,16,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,20,1440464253,405,1,22,3,32,ACQUIRING,CROSSING,14,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,24,1440464254,919,1,22,3,32,ACQUIRING,CROSSING,13,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,28,1440464256,350,1,22,3,32,ACQUIRING,CROSSING,11,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,32,1440464257,785,1,22,3,32,ACQUIRING,CROSSING,10,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,36,1440464259,304,1,22,3,32,ACQUIRING,CROSSING,9,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,40,1440464260,740,1,22,3,32,ACQUIRING,CROSSING,7,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,44,1440464262,161,1,22,3,32,ACQUIRING,CROSSING,6,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,48,1440464263,675,1,22,3,32,ACQUIRING,CROSSING,4,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,52,1440464265,89,1,22,3,32,ACQUIRING,CROSSING,3,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,56,1440464266,509,1,22,3,32,ACQUIRING,CROSSING,1,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,105,60,1440464268,32,1,22,3,32,ACQUIRING,CROSSING,0,0.45853,0.05013,0.39236,-0.05013,-0.39219,0,0.229265,0,-0.229265
4266,254991,106,28,1440464279,716,1,23,3,32,ACQUIRING,CROSSING,29,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,106,32,1440464281,136,1,23,3,32,ACQUIRING,CROSSING,27,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,106,36,1440464282,567,1,23,3,32,ACQUIRING,CROSSING,26,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,106,40,1440464283,993,1,23,3,32,ACQUIRING,CROSSING,24,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,106,44,1440464285,522,1,23,3,32,ACQUIRING,CROSSING,23,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,106,48,1440464286,945,1,23,3,32,ACQUIRING,CROSSING,21,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,106,52,1440464288,416,1,23,3,32,ACQUIRING,CROSSING,20,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,106,56,1440464289,825,1,23,3,32,ACQUIRING,CROSSING,18,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,106,60,1440464291,341,1,23,3,32,ACQUIRING,CROSSING,17,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,106,64,1440464292,767,1,23,3,32,ACQUIRING,CROSSING,16,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,107,4,1440464294,201,1,23,3,32,ACQUIRING,CROSSING,14,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,107,8,1440464295,741,1,23,3,32,ACQUIRING,CROSSING,13,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,107,12,1440464297,165,1,23,3,32,ACQUIRING,CROSSING,11,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,107,16,1440464298,602,1,23,3,32,ACQUIRING,CROSSING,10,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,107,20,1440464300,44,1,23,3,32,ACQUIRING,CROSSING,8,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,107,24,1440464301,559,1,23,3,32,ACQUIRING,CROSSING,7,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,107,28,1440464302,977,1,23,3,32,ACQUIRING,CROSSING,5,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,107,32,1440464304,395,1,23,3,32,ACQUIRING,CROSSING,4,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,107,36,1440464305,907,1,23,3,32,ACQUIRING,CROSSING,2,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,107,40,1440464307,325,1,23,3,32,ACQUIRING,CROSSING,1,0.50947,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,108,8,1440464319,20,1,9999,3,32,ACQUIRING,CROSSING,30,0.5604,0.05013,0.41783,-0.05013,-0.41766,0,0.254735,0,-0.254735
4266,254991,108,12,1440464320,463,1,24,3,32,ACQUIRING,CROSSING,28,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,108,16,1440464321,904,1,24,3,32,ACQUIRING,CROSSING,27,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,108,20,1440464323,336,1,24,3,32,ACQUIRING,CROSSING,25,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,108,24,1440464324,879,1,24,3,32,ACQUIRING,CROSSING,24,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,108,28,1440464326,321,1,24,3,32,ACQUIRING,CROSSING,22,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,108,32,1440464327,745,1,24,3,32,ACQUIRING,CROSSING,21,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,108,36,1440464329,171,1,24,3,32,ACQUIRING,CROSSING,20,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,108,40,1440464330,694,1,24,3,32,ACQUIRING,CROSSING,18,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,108,44,1440464332,124,1,24,3,32,ACQUIRING,CROSSING,17,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,108,48,1440464333,551,1,24,3,32,ACQUIRING,CROSSING,15,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,108,52,1440464335,73,1,24,3,32,ACQUIRING,CROSSING,14,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,108,56,1440464336,504,1,24,3,32,ACQUIRING,CROSSING,12,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,108,60,1440464337,916,1,24,3,32,ACQUIRING,CROSSING,11,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,108,64,1440464339,435,1,24,3,32,ACQUIRING,CROSSING,9,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,109,4,1440464340,855,1,24,3,32,ACQUIRING,CROSSING,8,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,109,8,1440464342,275,1,24,3,32,ACQUIRING,CROSSING,7,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,109,12,1440464343,807,1,24,3,32,ACQUIRING,CROSSING,5,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,109,16,1440464345,239,1,24,3,32,ACQUIRING,CROSSING,4,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,109,20,1440464346,654,1,24,3,32,ACQUIRING,CROSSING,2,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,109,24,1440464348,190,1,24,3,32,ACQUIRING,CROSSING,1,0.56041,0.05013,0.4433,-0.05013,-0.44313,0,0.280205,0,-0.280205
4266,254991,109,56,1440464359,835,1,25,3,32,ACQUIRING,CROSSING,30,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,109,60,1440464361,261,1,25,3,32,ACQUIRING,CROSSING,28,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,109,64,1440464362,672,1,25,3,32,ACQUIRING,CROSSING,27,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,4,1440464364,194,1,25,3,32,ACQUIRING,CROSSING,25,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,8,1440464365,607,1,25,3,32,ACQUIRING,CROSSING,24,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,12,1440464367,126,1,25,3,32,ACQUIRING,CROSSING,22,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,16,1440464368,559,1,25,3,32,ACQUIRING,CROSSING,21,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,20,1440464370,9,1,25,3,32,ACQUIRING,CROSSING,19,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,24,1440464371,439,1,25,3,32,ACQUIRING,CROSSING,18,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,28,1440464372,865,1,25,3,32,ACQUIRING,CROSSING,16,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,32,1440464374,399,1,25,3,32,ACQUIRING,CROSSING,15,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,36,1440464375,812,1,25,3,32,ACQUIRING,CROSSING,13,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,40,1440464377,244,1,25,3,32,ACQUIRING,CROSSING,12,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,44,1440464378,766,1,25,3,32,ACQUIRING,CROSSING,10,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,48,1440464380,183,1,25,3,32,ACQUIRING,CROSSING,9,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,52,1440464381,699,1,25,3,32,ACQUIRING,CROSSING,8,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,56,1440464383,114,1,25,3,32,ACQUIRING,CROSSING,6,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,60,1440464384,536,1,25,3,32,ACQUIRING,CROSSING,5,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,110,64,1440464385,980,1,25,3,32,ACQUIRING,CROSSING,3,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,111,4,1440464387,518,1,25,3,32,ACQUIRING,CROSSING,2,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,111,8,1440464388,930,1,25,3,32,ACQUIRING,CROSSING,0,0.61135,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,113,56,1440464453,23,1,9999,3,32,ACQUIRING,CROSSING,30,0,0.05013,0.46877,-0.05013,-0.4686,0,0.305675,0,-0.305675
4266,254991,113,60,1440464454,544,1,26,3,32,ACQUIRING,CROSSING,28,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
4266,254991,113,64,1440464455,960,1,26,3,32,ACQUIRING,CROSSING,27,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
4266,254991,114,4,1440464457,385,1,26,3,32,ACQUIRING,CROSSING,25,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
4266,254991,114,8,1440464458,903,1,26,3,32,ACQUIRING,CROSSING,24,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
4266,254991,114,12,1440464460,318,1,26,3,32,ACQUIRING,CROSSING,22,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
4266,254991,114,16,1440464461,831,1,26,3,32,ACQUIRING,CROSSING,21,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
4266,254991,114,20,1440464463,248,1,26,3,32,ACQUIRING,CROSSING,19,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
4266,254991,114,24,1440464464,675,1,26,3,32,ACQUIRING,CROSSING,18,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
4266,254991,114,28,1440464466,105,1,26,3,32,ACQUIRING,CROSSING,17,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
4266,254991,114,32,1440464467,623,1,26,3,32,ACQUIRING,CROSSING,15,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
4266,254991,114,36,1440464469,41,1,26,3,32,ACQUIRING,CROSSING,14,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
4266,254991,114,40,1440464470,555,1,26,3,32,ACQUIRING,CROSSING,12,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
4266,254991,114,44,1440464471,968,1,26,3,32,ACQUIRING,CROSSING,11,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
4266,254991,114,48,1440464473,484,1,26,3,32,ACQUIRING,CROSSING,9,-1e-05,0.05013,0.16309,-0.05013,-0.16292,0,-5e-06,0,5e-06
