Timestamp,B1_H_L,B1_H_R,B1_V_L,B1_V_R,B2_H_L,B2_H_R,B2_V_L,B2_V_R
1530352419,-0.793668,-1.83279,0.878634,-1.64942,-1.3014,-1.79657,0.933544,1.33863
1530352421,-1.17545,-1.88576,-1.15055,-1.3601,-1.18152,-1.67512,0.822873,0.960111
1530352422,-1.0966,-1.67098,-1.2646,-1.21094,-1.86264,-1.75147,1.2013,0.310115
1530352425,-1.08159,-1.63761,-1.3804,-1.19642,-1.42324,-1.81191,1.13046,0.0597261
1530352427,-0.792183,-1.25287,-0.314424,-1.52057,-1.30369,-1.7489,1.65795,0.0681317
1530352429,-0.735858,-1.60728,-0.240192,-1.09921,-1.21167,-1.74731,1.64195,-0.302372
1530352431,-1.19659,-1.53474,-0.430038,-1.09207,-1.41873,-1.38805,0.42701,-0.31192
1530352432,-0.662416,-1.5548,-1.6084,-1.47077,-1.67395,-1.98419,-0.0609685,0.718685
1530352435,-0.777544,-1.62409,-1.08616,-1.70333,-1.71698,-1.90771,0.805072,0.202966
1530352437,-0.226717,-1.60989,-0.995553,-1.22361,-1.70198,-1.54405,0.341483,-0.692493
1530352439,-0.294677,-1.33806,-0.605906,-0.8127,-1.87112,-1.80822,0.513139,-0.173916
1530352441,-0.493112,-1.50453,0.141039,-0.47287,-1.73508,-1.92423,0.539747,0.196019
1530352443,-0.243142,-1.70482,-0.492007,-0.658795,-1.85654,-1.87267,1.04419,0.478325
1530352445,-0.46261,-1.49798,-0.846593,-1.38127,-1.77338,-1.53749,1.1574,0.894195
1530352447,-0.642251,-1.62882,-0.470668,-0.714159,-1.75931,-2.0169,1.11627,1.27081
1530352449,-1.58128,-1.92831,-0.389281,-0.873697,-1.53277,-1.94327,0.862289,0.734668
1530352451,-0.727012,-1.70852,-0.870982,-1.02116,-1.38217,-1.47589,1.21821,0.154744
1530352452,-2.10431,-1.72249,-1.14366,-0.4108,-1.91281,-1.76824,0.541022,0.155954
1530352455,-1.5713,-2.18789,-0.185876,-0.761683,-2.60956,-1.48385,0.564575,0.0250347
1530352457,-1.31741,-2.2407,-0.284925,-0.106701,-2.53441,-0.74909,0.24776,-0.269716
1530352459,-2.12765,-2.21419,0.0367211,-0.300886,-1.11563,0.351945,0.797263,-0.255974
1530352461,-1.99751,-2.52872,0.645347,-0.325487,0.0275644,1.16491,1.0717,0.661455
1530352462,-2.79844,-2.94275,0.390397,0.125662,1.25387,2.05143,0.934101,0.474809
1530352465,-3.22679,-2.96229,0.348993,-0.413788,1.56532,2.46295,1.18262,0.642089
1530352467,-3.53447,-3.33229,0.476403,-0.68292,1.5823,2.45543,0.952869,-0.269248
1530352468,-3.41823,-3.77497,0.114228,-0.838352,1.92524,3.08826,1.51862,-0.601198
1530352471,-3.22764,-3.40809,0.238062,-1.13296,1.79488,2.73961,1.63251,-0.720883
1530352472,-2.4672,-2.92578,0.985539,-1.09309,1.51731,2.69705,1.87809,-0.886962
1530352475,-2.14475,-2.17913,0.503854,-0.790489,0.847898,2.21758,1.46791,-0.744022
1530352477,-1.25834,-2.25344,0.705421,-1.00933,0.915708,2.06237,0.992712,0.136317
1530352479,-1.30849,-2.18413,0.119086,-1.0206,0.507949,1.57517,1.08761,0.271606
1530352481,-1.36692,-2.44834,0.159481,-1.35576,0.10846,1.10683,1.58832,-0.143969
1530352482,-1.32981,-2.11507,0.274032,-0.649518,-0.631206,0.804781,1.38972,-0.699439
1530352485,-1.49642,-1.9925,0.670917,-0.635805,-0.551302,0.754012,1.63251,-0.588172
1530352487,-1.82868,-1.94582,0.466442,-0.441597,-0.392658,0.740826,1.32616,0.0123745
1530352489,-1.35255,-1.66847,0.351893,-0.841267,-0.279171,1.1009,0.985618,-0.304978
1530352491,-1.35648,-2.06121,0.0201686,-0.813979,-0.56519,0.837499,1.1192,-0.244911
1530352492,-1.86102,-1.81021,0.518513,-1.06554,-0.376768,0.612777,0.944758,0.0387936
1530352495,-1.77329,-1.79307,0.289496,-0.741984,-0.782533,0.5663,1.01482,0.668375
1530352497,-2.04496,-2.23146,-0.0685747,-0.20808,-0.926202,0.772201,0.264822,0.105547
1530352499,-2.04466,-2.15164,-0.666496,-0.3161,-0.946833,0.487477,0.042201,-0.0580958
1530352501,-2.55308,-1.88856,-0.196889,-0.668904,-0.641923,0.410963,0.523866,-0.0769517
1530352503,-2.23646,-1.09607,0.185395,-0.629849,-0.920663,0.298368,0.674105,0.297428
1530352505,-2.54387,-1.32053,0.143979,-1.0068,-1.16378,0.58931,0.930067,0.310031
1530352507,-2.45981,-0.96155,0.344435,-0.703366,-0.81657,0.111846,0.175471,0.25447
1530352509,-2.53538,-0.619536,1.14431,-0.679248,-0.994308,0.215023,1.13084,0.556562
1530352511,-2.01275,-0.479737,1.08864,-0.585371,-1.31835,0.081959,1.07618,0.168356
1530352513,-1.92034,-0.677963,0.301184,-0.364279,-1.3996,-0.0348835,1.1511,0.0706648
1530352515,-1.75182,-0.290943,-0.399315,-0.390945,-1.38904,-0.0187687,1.4315,-0.487772
1530352517,-1.44763,-0.565721,0.267206,-0.513999,-1.39263,-0.137849,1.4016,-1.01519
1530352519,-0.954223,-0.690274,-0.107809,-0.673286,-1.19401,0.19752,1.32241,-0.804795
1530352521,-1.33745,-1.34605,0.165271,-1.1145,-1.48434,-0.0823778,0.782078,-0.190628
1530352523,-1.48127,-1.50296,-0.354016,-0.564457,-1.17468,0.0662575,0.507732,-0.336708
1530352525,-0.718065,-1.66148,-0.298099,-0.621702,-1.41106,-0.245233,0.371296,-0.788813
1530352527,-1.30712,-1.30596,-0.413975,-0.34671,-1.18966,-0.315407,0.837414,-1.34261
