fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,atlas_totInst
4689,263233,169,52,1449136479,503,1,3,3,32,ACQUIRING,SEPARATION,23,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3154.61,-10.567,420.274,510.18,LHC.BPM.1R5.B1_DOROS,2991.96,-523.146,460.536,557.453,LHC.BPM.1L5.B2_DOROS,-7896.1,14.6871,573.033,484.945,LHC.BPM.1R5.B2_DOROS,-3737.93,-539.056,570.488,467.707,0.000649271
4689,263233,169,56,1449136480,929,1,3,3,32,ACQUIRING,SEPARATION,22,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3152.59,-10.823,425.329,518.088,LHC.BPM.1R5.B1_DOROS,2990.64,-523.734,464.215,555.658,LHC.BPM.1L5.B2_DOROS,-7897.56,13.9987,567.83,484.583,LHC.BPM.1R5.B2_DOROS,-3739.05,-539.882,566.201,461.77,0.000649271
4689,263233,169,60,1449136482,355,1,3,3,32,ACQUIRING,SEPARATION,20,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3149.56,-12.1298,425.368,518.092,LHC.BPM.1R5.B1_DOROS,2986.94,-524.953,464.315,555.676,LHC.BPM.1L5.B2_DOROS,-7899.83,14.1189,567.892,484.536,LHC.BPM.1R5.B2_DOROS,-3741.62,-539.577,566.294,461.746,0.000629892
4689,263233,169,64,1449136483,779,1,3,3,32,ACQUIRING,SEPARATION,19,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3147.77,-11.2253,420.421,510.189,LHC.BPM.1R5.B1_DOROS,2985.36,-524.182,460.704,557.479,LHC.BPM.1L5.B2_DOROS,-7902.29,14.2218,573.238,484.862,LHC.BPM.1R5.B2_DOROS,-3743.56,-539.13,570.735,467.665,0.000629892
4689,263233,170,4,1449136485,323,1,3,3,32,ACQUIRING,SEPARATION,17,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3145.86,-10.3951,420.467,510.18,LHC.BPM.1R5.B1_DOROS,2983.6,-523.435,460.676,557.492,LHC.BPM.1L5.B2_DOROS,-7904.98,15.307,573.306,484.852,LHC.BPM.1R5.B2_DOROS,-3745.97,-537.971,570.751,467.606,0.000628924
4689,263233,170,8,1449136486,743,1,3,3,32,ACQUIRING,SEPARATION,16,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3145.37,-10.4394,425.445,518.027,LHC.BPM.1R5.B1_DOROS,2982.96,-523.492,464.353,555.649,LHC.BPM.1L5.B2_DOROS,-7903.99,15.1275,567.948,484.563,LHC.BPM.1R5.B2_DOROS,-3745.03,-538.356,566.354,461.725,0.00063456
4689,263233,170,12,1449136488,156,1,3,3,32,ACQUIRING,SEPARATION,14,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3146.26,-11.6684,425.409,518.057,LHC.BPM.1R5.B1_DOROS,2983.72,-524.597,464.351,555.675,LHC.BPM.1L5.B2_DOROS,-7903.54,15.0581,567.906,484.561,LHC.BPM.1R5.B2_DOROS,-3744.87,-538.546,566.288,461.731,0.000610434
4689,263233,170,16,1449136489,668,1,3,3,32,ACQUIRING,SEPARATION,13,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3147.2,-11.6654,420.41,510.184,LHC.BPM.1R5.B1_DOROS,2984.95,-524.733,460.633,557.528,LHC.BPM.1L5.B2_DOROS,-7902.13,15.5048,573.223,484.919,LHC.BPM.1R5.B2_DOROS,-3743.15,-538.24,570.615,467.64,0.000610434
4689,263233,170,20,1449136491,80,1,3,3,32,ACQUIRING,SEPARATION,12,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3148.06,-11.5108,420.393,510.157,LHC.BPM.1R5.B1_DOROS,2985.64,-524.442,460.649,557.487,LHC.BPM.1L5.B2_DOROS,-7900.24,16.0924,573.145,484.884,LHC.BPM.1R5.B2_DOROS,-3741.37,-537.83,570.545,467.64,0.000630377
4689,263233,170,24,1449136492,595,1,3,3,32,ACQUIRING,SEPARATION,10,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3147.52,-10.6299,425.36,517.977,LHC.BPM.1R5.B1_DOROS,2985.39,-523.695,464.325,555.557,LHC.BPM.1L5.B2_DOROS,-7899.06,16.2932,567.687,484.55,LHC.BPM.1R5.B2_DOROS,-3740.67,-537.24,566.162,461.688,0.000627378
4689,263233,170,28,1449136494,7,1,3,3,32,ACQUIRING,SEPARATION,9,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3148.73,-9.97309,425.322,517.958,LHC.BPM.1R5.B1_DOROS,2987.01,-523.19,464.277,555.522,LHC.BPM.1L5.B2_DOROS,-7898.64,17.5839,567.683,484.564,LHC.BPM.1R5.B2_DOROS,-3740.65,-536.648,566.168,461.717,0.000633
4689,263233,170,32,1449136495,521,1,3,3,32,ACQUIRING,SEPARATION,7,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3148.87,-10.1097,420.311,510.13,LHC.BPM.1R5.B1_DOROS,2986.59,-523.258,460.607,557.405,LHC.BPM.1L5.B2_DOROS,-7897.03,18.8688,572.912,484.909,LHC.BPM.1R5.B2_DOROS,-3738.31,-534.968,570.394,467.557,0.000633
4689,263233,170,36,1449136496,934,1,3,3,32,ACQUIRING,SEPARATION,6,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3149.22,-10.2597,425.288,517.952,LHC.BPM.1R5.B1_DOROS,2986.96,-523.352,464.217,555.509,LHC.BPM.1L5.B2_DOROS,-7894.43,20.5199,567.467,484.498,LHC.BPM.1R5.B2_DOROS,-3735.84,-532.884,566.002,461.612,0.000642416
4689,263233,170,40,1449136498,347,1,3,3,32,ACQUIRING,SEPARATION,4,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3150.6,-9.62543,425.267,517.913,LHC.BPM.1R5.B1_DOROS,2988.78,-522.699,464.157,555.439,LHC.BPM.1L5.B2_DOROS,-7892.45,21.7643,567.338,484.431,LHC.BPM.1R5.B2_DOROS,-3734.13,-531.36,565.91,461.552,0.000632903
4689,263233,170,44,1449136499,861,1,3,3,32,ACQUIRING,SEPARATION,3,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3150.58,-9.47548,420.245,510.079,LHC.BPM.1R5.B1_DOROS,2988.55,-522.553,460.514,557.33,LHC.BPM.1L5.B2_DOROS,-7891.99,22.1691,572.71,484.764,LHC.BPM.1R5.B2_DOROS,-3733.55,-531.284,570.282,467.448,0.000632903
4689,263233,170,48,1449136501,274,1,3,3,32,ACQUIRING,SEPARATION,1,-0.126571,0.01882,0.29402,-0.0185,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3150.06,-9.30556,420.235,510.069,LHC.BPM.1R5.B1_DOROS,2988.44,-522.406,460.459,557.341,LHC.BPM.1L5.B2_DOROS,-7891.99,21.8026,572.685,484.752,LHC.BPM.1R5.B2_DOROS,-3733.57,-531.433,570.295,467.442,0.000637593
4689,263233,171,12,1449136511,552,1,5,3,32,ACQUIRING,SEPARATION,60,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3142.46,-20.3461,420.442,510.361,LHC.BPM.1R5.B1_DOROS,2980.75,-512.856,460.577,556.932,LHC.BPM.1L5.B2_DOROS,-7896.16,29.8209,572.973,484.395,LHC.BPM.1R5.B2_DOROS,-3737.6,-544.641,570.352,467.769,0.000648971
4689,263233,171,16,1449136512,965,1,5,3,32,ACQUIRING,SEPARATION,59,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3142.05,-20.2417,425.396,518.256,LHC.BPM.1R5.B1_DOROS,2980.09,-512.882,464.311,555.114,LHC.BPM.1L5.B2_DOROS,-7896.76,29.9268,567.603,483.973,LHC.BPM.1R5.B2_DOROS,-3738.59,-544.547,566.033,461.826,0.000629601
4689,263233,171,20,1449136514,377,1,5,3,32,ACQUIRING,SEPARATION,58,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3140.47,-20.5612,425.425,518.255,LHC.BPM.1R5.B1_DOROS,2978.71,-513.017,464.328,555.097,LHC.BPM.1L5.B2_DOROS,-7898.04,29.7008,567.608,483.946,LHC.BPM.1R5.B2_DOROS,-3739.63,-544.563,566.056,461.785,0.000629698
4689,263233,171,24,1449136515,890,1,5,3,32,ACQUIRING,SEPARATION,56,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3140.66,-20.854,420.455,510.401,LHC.BPM.1R5.B1_DOROS,2978.65,-513.045,460.605,556.905,LHC.BPM.1L5.B2_DOROS,-7898.53,29.7449,573.026,484.345,LHC.BPM.1R5.B2_DOROS,-3740.34,-544.999,570.422,467.731,0.000629698
4689,263233,171,28,1449136517,302,1,5,3,32,ACQUIRING,SEPARATION,55,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3139.44,-20.9428,420.456,510.405,LHC.BPM.1R5.B1_DOROS,2977.46,-513.252,460.652,556.908,LHC.BPM.1L5.B2_DOROS,-7900.01,28.9381,573.023,484.343,LHC.BPM.1R5.B2_DOROS,-3741.3,-545.33,570.46,467.682,0.000629698
4689,263233,171,32,1449136518,835,1,5,3,32,ACQUIRING,SEPARATION,53,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3139.48,-20.4078,425.453,518.239,LHC.BPM.1R5.B1_DOROS,2977.51,-512.817,464.371,555.074,LHC.BPM.1L5.B2_DOROS,-7901.52,28.2354,567.664,484.049,LHC.BPM.1R5.B2_DOROS,-3742.75,-546.034,566.137,461.785,0.000624394
4689,263233,171,36,1449136520,293,1,5,3,32,ACQUIRING,SEPARATION,52,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3137.56,-20.427,425.472,518.239,LHC.BPM.1R5.B1_DOROS,2976.1,-512.865,464.392,555.078,LHC.BPM.1L5.B2_DOROS,-7902.06,29.1427,567.658,484.012,LHC.BPM.1R5.B2_DOROS,-3743.67,-545.283,566.14,461.726,0.000622667
4689,263233,171,40,1449136521,730,1,5,3,32,ACQUIRING,SEPARATION,50,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3137.43,-20.4515,420.471,510.403,LHC.BPM.1R5.B1_DOROS,2975.46,-512.805,460.748,556.936,LHC.BPM.1L5.B2_DOROS,-7902.54,28.3394,573.069,484.409,LHC.BPM.1R5.B2_DOROS,-3743.88,-545.612,570.466,467.665,0.000622667
4689,263233,171,44,1449136523,143,1,5,3,32,ACQUIRING,SEPARATION,49,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3137.07,-20.2211,420.51,510.391,LHC.BPM.1R5.B1_DOROS,2975.35,-512.786,460.824,556.921,LHC.BPM.1L5.B2_DOROS,-7902.92,29.2681,573.053,484.334,LHC.BPM.1R5.B2_DOROS,-3743.98,-545.322,570.463,467.654,0.000623338
4689,263233,171,48,1449136524,568,1,5,3,32,ACQUIRING,SEPARATION,47,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3136.49,-20.4072,425.494,518.263,LHC.BPM.1R5.B1_DOROS,2974.43,-512.837,464.515,555.106,LHC.BPM.1L5.B2_DOROS,-7902.99,29.1401,567.576,483.934,LHC.BPM.1R5.B2_DOROS,-3743.73,-545.141,566.083,461.722,0.000623338
4689,263233,171,52,1449136526,122,1,5,3,32,ACQUIRING,SEPARATION,46,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3135.82,-20.6609,425.517,518.28,LHC.BPM.1R5.B1_DOROS,2973.73,-513.086,464.554,555.101,LHC.BPM.1L5.B2_DOROS,-7903.49,28.8048,567.596,483.922,LHC.BPM.1R5.B2_DOROS,-3744.64,-545.121,566.112,461.704,0.000619419
4689,263233,171,56,1449136527,564,1,5,3,32,ACQUIRING,SEPARATION,44,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3135.5,-20.5294,420.504,510.349,LHC.BPM.1R5.B1_DOROS,2973.26,-512.842,460.841,556.91,LHC.BPM.1L5.B2_DOROS,-7903.33,28.7703,572.95,484.291,LHC.BPM.1R5.B2_DOROS,-3744.86,-545.884,570.474,467.677,0.000619419
4689,263233,171,60,1449136529,1,1,5,3,32,ACQUIRING,SEPARATION,43,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3135.39,-20.5531,425.503,518.263,LHC.BPM.1R5.B1_DOROS,2973.47,-512.868,464.462,555.105,LHC.BPM.1L5.B2_DOROS,-7903.84,29.1543,567.609,483.867,LHC.BPM.1R5.B2_DOROS,-3744.99,-545.359,566.109,461.66,0.000629021
4689,263233,171,64,1449136530,432,1,5,3,32,ACQUIRING,SEPARATION,42,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3135.1,-20.5185,425.489,518.241,LHC.BPM.1R5.B1_DOROS,2973.28,-512.976,464.44,555.067,LHC.BPM.1L5.B2_DOROS,-7903.94,29.1451,567.631,483.897,LHC.BPM.1R5.B2_DOROS,-3744.89,-545.616,566.058,461.682,0.000623434
4689,263233,172,4,1449136531,874,1,5,3,32,ACQUIRING,SEPARATION,40,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3134.51,-20.9421,420.533,510.381,LHC.BPM.1R5.B1_DOROS,2972.76,-513.322,460.781,556.952,LHC.BPM.1L5.B2_DOROS,-7904.43,28.8117,572.974,484.294,LHC.BPM.1R5.B2_DOROS,-3744.78,-545.029,570.445,467.598,0.000623434
4689,263233,172,8,1449136533,387,1,5,3,32,ACQUIRING,SEPARATION,39,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3133.12,-20.7995,420.575,510.365,LHC.BPM.1R5.B1_DOROS,2971.65,-513.246,460.741,556.9,LHC.BPM.1L5.B2_DOROS,-7904.38,28.7111,572.962,484.269,LHC.BPM.1R5.B2_DOROS,-3745.78,-545.371,570.463,467.597,0.000638869
4689,263233,172,12,1449136534,817,1,5,3,32,ACQUIRING,SEPARATION,37,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3133.18,-20.8989,425.529,518.241,LHC.BPM.1R5.B1_DOROS,2971.52,-513.791,464.465,555.064,LHC.BPM.1L5.B2_DOROS,-7905.17,28.5838,567.58,483.866,LHC.BPM.1R5.B2_DOROS,-3746.6,-545.485,566.086,461.707,0.000638869
4689,263233,172,16,1449136536,247,1,5,3,32,ACQUIRING,SEPARATION,36,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3133.02,-20.7649,425.511,518.207,LHC.BPM.1R5.B1_DOROS,2971.35,-513.364,464.442,555.028,LHC.BPM.1L5.B2_DOROS,-7905.83,28.8869,567.568,483.821,LHC.BPM.1R5.B2_DOROS,-3746.98,-545.011,566.131,461.692,0.000622476
4689,263233,172,20,1449136537,772,1,5,3,32,ACQUIRING,SEPARATION,34,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3132.62,-20.7908,420.577,510.364,LHC.BPM.1R5.B1_DOROS,2971.15,-513.486,460.778,556.843,LHC.BPM.1L5.B2_DOROS,-7906.35,28.4708,572.928,484.201,LHC.BPM.1R5.B2_DOROS,-3747.23,-546.075,570.463,467.623,0.000622476
4689,263233,172,24,1449136539,194,1,5,3,32,ACQUIRING,SEPARATION,33,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3131.8,-21.1924,420.551,510.35,LHC.BPM.1R5.B1_DOROS,2969.86,-513.499,460.782,556.802,LHC.BPM.1L5.B2_DOROS,-7906.23,28.755,572.891,484.153,LHC.BPM.1R5.B2_DOROS,-3746.8,-545.718,570.48,467.567,0.000614863
4689,263233,172,28,1449136540,637,1,5,3,32,ACQUIRING,SEPARATION,31,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3131.61,-20.9394,425.532,518.207,LHC.BPM.1R5.B1_DOROS,2969.96,-513.524,464.452,554.997,LHC.BPM.1L5.B2_DOROS,-7907.08,28.827,567.49,483.745,LHC.BPM.1R5.B2_DOROS,-3747.43,-545.451,566.085,461.555,0.000614863
4689,263233,172,32,1449136542,151,1,5,3,32,ACQUIRING,SEPARATION,30,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3130.68,-20.7035,425.555,518.204,LHC.BPM.1R5.B1_DOROS,2968.7,-513.199,464.497,554.991,LHC.BPM.1L5.B2_DOROS,-7906.64,28.8442,567.433,483.72,LHC.BPM.1R5.B2_DOROS,-3747.25,-545.509,566.03,461.498,0.000614863
4689,263233,172,36,1449136543,564,1,5,3,32,ACQUIRING,SEPARATION,29,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3130.37,-20.8275,420.551,510.318,LHC.BPM.1R5.B1_DOROS,2968.9,-513.237,460.751,556.754,LHC.BPM.1L5.B2_DOROS,-7906.81,28.7009,572.813,484.151,LHC.BPM.1R5.B2_DOROS,-3747.27,-545.398,570.42,467.477,0.00060725
4689,263233,172,40,1449136544,976,1,5,3,32,ACQUIRING,SEPARATION,27,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3130.26,-20.2835,425.537,518.145,LHC.BPM.1R5.B1_DOROS,2968.6,-512.731,464.49,554.958,LHC.BPM.1L5.B2_DOROS,-7907.62,28.3662,567.448,483.699,LHC.BPM.1R5.B2_DOROS,-3747.93,-545.411,566.05,461.478,0.00060725
4689,263233,172,44,1449136546,489,1,5,3,32,ACQUIRING,SEPARATION,26,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3129.88,-20.7872,425.544,518.16,LHC.BPM.1R5.B1_DOROS,2968.19,-513.224,464.476,554.96,LHC.BPM.1L5.B2_DOROS,-7908.37,29.1313,567.503,483.693,LHC.BPM.1R5.B2_DOROS,-3748.8,-545.489,566.048,461.47,0.000608465
4689,263233,172,48,1449136547,902,1,5,3,32,ACQUIRING,SEPARATION,24,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3129.52,-21.0829,420.569,510.331,LHC.BPM.1R5.B1_DOROS,2968.19,-513.42,460.734,556.777,LHC.BPM.1L5.B2_DOROS,-7909.08,29.3964,572.877,484.081,LHC.BPM.1R5.B2_DOROS,-3749.03,-545.15,570.412,467.412,0.000608465
4689,263233,172,52,1449136549,415,1,5,3,32,ACQUIRING,SEPARATION,23,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3128.86,-20.5921,420.606,510.274,LHC.BPM.1R5.B1_DOROS,2967.26,-512.975,460.762,556.743,LHC.BPM.1L5.B2_DOROS,-7909.09,29.5171,572.905,484.082,LHC.BPM.1R5.B2_DOROS,-3749.06,-545.156,570.405,467.423,0.000627571
4689,263233,172,56,1449136550,840,1,5,3,32,ACQUIRING,SEPARATION,21,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3128.61,-20.3478,425.53,518.115,LHC.BPM.1R5.B1_DOROS,2967.2,-512.754,464.482,554.953,LHC.BPM.1L5.B2_DOROS,-7909.3,29.1211,567.544,483.73,LHC.BPM.1R5.B2_DOROS,-3749.64,-545.449,566.049,461.473,0.000627571
4689,263233,172,60,1449136552,265,1,5,3,32,ACQUIRING,SEPARATION,20,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3128.04,-20.1639,425.536,518.092,LHC.BPM.1R5.B1_DOROS,2966.62,-512.519,464.491,554.929,LHC.BPM.1L5.B2_DOROS,-7909.4,29.5161,567.505,483.762,LHC.BPM.1R5.B2_DOROS,-3749.43,-544.855,566.03,461.415,0.00059413
4689,263233,172,64,1449136553,778,1,5,3,32,ACQUIRING,SEPARATION,18,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3127.74,-19.8032,420.595,510.23,LHC.BPM.1R5.B1_DOROS,2966.3,-512.267,460.803,556.7,LHC.BPM.1L5.B2_DOROS,-7909.79,29.4062,572.853,484.126,LHC.BPM.1R5.B2_DOROS,-3749.85,-544.991,570.387,467.357,0.00059413
4689,263233,173,4,1449136555,204,1,5,3,32,ACQUIRING,SEPARATION,17,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3126.86,-19.2633,420.645,510.206,LHC.BPM.1R5.B1_DOROS,2965.6,-511.742,460.806,556.68,LHC.BPM.1L5.B2_DOROS,-7909.28,29.2746,572.839,484.16,LHC.BPM.1R5.B2_DOROS,-3749.23,-545.171,570.387,467.396,0.000614296
4689,263233,173,8,1449136556,622,1,5,3,32,ACQUIRING,SEPARATION,16,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3126.18,-18.973,425.599,518.022,LHC.BPM.1R5.B1_DOROS,2964.41,-511.326,464.552,554.883,LHC.BPM.1L5.B2_DOROS,-7909.78,29.277,567.474,483.82,LHC.BPM.1R5.B2_DOROS,-3749.28,-544.938,565.987,461.379,0.000614296
4689,263233,173,12,1449136558,154,1,5,3,32,ACQUIRING,SEPARATION,14,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3126.33,-18.5654,425.579,517.98,LHC.BPM.1R5.B1_DOROS,2964.83,-510.714,464.52,554.809,LHC.BPM.1L5.B2_DOROS,-7910.51,29.186,567.56,483.786,LHC.BPM.1R5.B2_DOROS,-3750.43,-545.651,566.005,461.391,0.000616757
4689,263233,173,16,1449136559,567,1,5,3,32,ACQUIRING,SEPARATION,13,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3125.51,-18.2744,420.673,510.179,LHC.BPM.1R5.B1_DOROS,2963.81,-510.484,460.838,556.664,LHC.BPM.1L5.B2_DOROS,-7910.68,29.2621,572.918,484.138,LHC.BPM.1R5.B2_DOROS,-3750.07,-545.474,570.374,467.369,0.000620659
4689,263233,173,20,1449136561,97,1,5,3,32,ACQUIRING,SEPARATION,11,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3124.79,-16.9843,420.659,510.133,LHC.BPM.1R5.B1_DOROS,2963.29,-509.303,460.853,556.614,LHC.BPM.1L5.B2_DOROS,-7910.18,29.1326,572.943,484.087,LHC.BPM.1R5.B2_DOROS,-3749.86,-545.554,570.351,467.337,0.000592761
4689,263233,173,24,1449136562,541,1,5,3,32,ACQUIRING,SEPARATION,10,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3124.11,-17.1762,425.605,517.963,LHC.BPM.1R5.B1_DOROS,2963.15,-509.462,464.52,554.792,LHC.BPM.1L5.B2_DOROS,-7910.21,29.1509,567.619,483.72,LHC.BPM.1R5.B2_DOROS,-3749.94,-545.467,565.979,461.348,0.000612409
4689,263233,173,28,1449136563,954,1,5,3,32,ACQUIRING,SEPARATION,8,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3124.39,-16.8652,420.628,510.112,LHC.BPM.1R5.B1_DOROS,2962.95,-509.226,460.863,556.585,LHC.BPM.1L5.B2_DOROS,-7910.82,28.8016,573.017,484.046,LHC.BPM.1R5.B2_DOROS,-3750.56,-545.636,570.386,467.311,0.000612409
4689,263233,173,32,1449136565,367,1,5,3,32,ACQUIRING,SEPARATION,7,-0.105476,0.02937,0.29402,-0.02905,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3124.22,-16.0999,420.621,510.074,LHC.BPM.1R5.B1_DOROS,2963.13,-508.691,460.877,556.526,LHC.BPM.1L5.B2_DOROS,-7910.35,28.798,572.984,483.991,LHC.BPM.1R5.B2_DOROS,-3750.3,-545.978,570.325,467.307,0.00061562
