fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,atlas_totInst,nominal_separation_plane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,totsize,publishnnb,datasourceid,algoid,channelid,payloadtype,bstar5,xingHmurad
6381,306553,534,40,1510483058,873,1,49,3,32,ACQUIRING,CROSSING,16,0.0893137305975,0.00224066292867,-0.0457342639565,-0.00224066292867,-0.183929607272,0.0,-0.0701750740409,0.0,-0.159488797188,0,CROSSING,LHC.BPM.1L5.B1_D,-3317.22436523,-1278.4552002,1336.54968262,479.394195557,LHC.BPM.1R5.B1_D,3627.16674805,-1606.86315918,1466.67797852,565.280761719,LHC.BPM.1L5.B2_D,3926.40356445,-1164.74182129,1547.22058105,477.325775146,LHC.BPM.1R5.B2_D,-4137.69482422,-1799.73168945,1661.73986816,748.061889648,266,4,2,0,0,11,311,170
6381,306553,534,44,1510483060,285,1,49,3,32,ACQUIRING,CROSSING,15,0.0893137305975,0.00224066292867,-0.0457342639565,-0.00224066292867,-0.183929607272,0.0,-0.0701750740409,0.0,-0.159488797188,0,CROSSING,LHC.BPM.1L5.B1_D,-3317.0625,-1278.41210938,1336.31237793,479.290893555,LHC.BPM.1R5.B1_D,3627.18139648,-1606.91455078,1466.56628418,565.305786133,LHC.BPM.1L5.B2_D,3926.09521484,-1160.58740234,1547.01306152,473.952148438,LHC.BPM.1R5.B2_D,-4137.56787109,-1803.01599121,1661.63427734,750.758605957,266,4,2,0,0,11,311,170
6381,306553,534,48,1510483061,697,1,49,3,32,ACQUIRING,CROSSING,14,0.0893137305975,0.00224066292867,-0.0457342639565,-0.00224066292867,-0.183929607272,0.0,-0.0701750740409,0.0,-0.159488797188,0,CROSSING,LHC.BPM.1L5.B1_D,-3317.00537109,-1278.34436035,1272.07885742,526.383178711,LHC.BPM.1R5.B1_D,3627.07617188,-1606.96398926,1390.35864258,700.670349121,LHC.BPM.1L5.B2_D,3926.28417969,-1161.55249023,1539.30065918,439.229064941,LHC.BPM.1R5.B2_D,-4137.80175781,-1802.05712891,1594.45275879,669.244873047,266,4,2,0,0,11,311,170
6381,306553,534,52,1510483063,210,1,49,3,32,ACQUIRING,CROSSING,12,0.0893137305975,0.00224066292867,-0.0457342639565,-0.00224066292867,-0.183929607272,0.0,-0.0701750740409,0.0,-0.159488797188,0,CROSSING,LHC.BPM.1L5.B1_D,-3317.47314453,-1278.61206055,1272.29138184,526.427734375,LHC.BPM.1R5.B1_D,3627.34472656,-1606.76965332,1390.36462402,700.591552734,LHC.BPM.1L5.B2_D,3926.46484375,-1163.89099121,1539.43139648,437.81930542,LHC.BPM.1R5.B2_D,-4137.68457031,-1800.34619141,1594.30358887,670.409912109,266,4,2,0,0,11,311,170
6381,306553,534,56,1510483064,623,1,49,3,32,ACQUIRING,CROSSING,11,0.0893137305975,0.00224066292867,-0.0457342639565,-0.00224066292867,-0.183929607272,0.0,-0.0701750740409,0.0,-0.159488797188,0,CROSSING,LHC.BPM.1L5.B1_D,-3317.82470703,-1278.84997559,1336.74353027,479.645141602,LHC.BPM.1R5.B1_D,3627.58447266,-1606.67224121,1466.96118164,565.153503418,LHC.BPM.1L5.B2_D,3926.40136719,-1159.54125977,1546.97387695,473.781738281,LHC.BPM.1R5.B2_D,-4137.42089844,-1803.83850098,1661.48547363,750.998535156,266,4,2,0,0,11,311,170
6381,306553,534,60,1510483066,135,1,49,3,32,ACQUIRING,CROSSING,9,0.0893137305975,0.00224066292867,-0.0457342639565,-0.00224066292867,-0.183929607272,0.0,-0.0701750740409,0.0,-0.159488797188,0,CROSSING,LHC.BPM.1L5.B1_D,-3317.81884766,-1279.01196289,1336.62902832,479.692779541,LHC.BPM.1R5.B1_D,3627.69067383,-1606.40917969,1466.73620605,565.064758301,LHC.BPM.1L5.B2_D,3925.97558594,-1165.57287598,1546.81665039,476.913970947,LHC.BPM.1R5.B2_D,-4137.02880859,-1799.29089355,1661.31494141,748.640625,266,4,2,0,0,11,311,170
6381,306553,534,64,1510483067,547,1,49,3,32,ACQUIRING,CROSSING,8,0.0893137305975,0.00224066292867,-0.0457342639565,-0.00224066292867,-0.183929607272,0.0,-0.0701750740409,0.0,-0.159488797188,0,CROSSING,LHC.BPM.1L5.B1_D,-3317.29370117,-1278.98669434,1271.98730469,526.48638916,LHC.BPM.1R5.B1_D,3626.92138672,-1606.3885498,1390.06665039,700.45501709,LHC.BPM.1L5.B2_D,3925.65771484,-1163.078125,1539.00830078,437.470153809,LHC.BPM.1R5.B2_D,-4136.82226562,-1801.01147461,1593.99975586,670.540649414,266,4,2,0,0,11,311,170
6381,306553,535,4,1510483069,62,1,49,3,32,ACQUIRING,CROSSING,6,0.0893137305975,0.00224066292867,-0.0457342639565,-0.00224066292867,-0.183929607272,0.0,-0.0701750740409,0.0,-0.159488797188,0,CROSSING,LHC.BPM.1L5.B1_D,-3316.9140625,-1278.99804688,1272.03112793,526.592224121,LHC.BPM.1R5.B1_D,3626.60473633,-1606.48156738,1390.1619873,700.516784668,LHC.BPM.1L5.B2_D,3925.37475586,-1163.58972168,1538.99707031,440.183776855,LHC.BPM.1R5.B2_D,-4136.9140625,-1800.88330078,1594.15551758,668.640197754,266,4,2,0,0,11,311,170
6381,306553,535,8,1510483070,475,1,49,3,32,ACQUIRING,CROSSING,5,0.0893137305975,0.00224066292867,-0.0457342639565,-0.00224066292867,-0.183929607272,0.0,-0.0701750740409,0.0,-0.159488797188,0,CROSSING,LHC.BPM.1L5.B1_D,-3316.57055664,-1278.90905762,1336.01672363,479.525543213,LHC.BPM.1R5.B1_D,3626.23999023,-1606.52246094,1466.1060791,565.111633301,LHC.BPM.1L5.B2_D,3925.92553711,-1166.5135498,1547.0369873,476.899810791,LHC.BPM.1R5.B2_D,-4137.234375,-1798.34973145,1661.484375,748.444396973,266,4,2,0,0,11,311,170
6381,306553,535,12,1510483071,889,1,49,3,32,ACQUIRING,CROSSING,3,0.0893137305975,0.00224066292867,-0.0457342639565,-0.00224066292867,-0.183929607272,0.0,-0.0701750740409,0.0,-0.159488797188,0,CROSSING,LHC.BPM.1L5.B1_D,-3316.81884766,-1279.00524902,1272.22705078,526.668762207,LHC.BPM.1R5.B1_D,3626.44921875,-1606.35522461,1390.32775879,700.384887695,LHC.BPM.1L5.B2_D,3926.17016602,-1162.75427246,1539.18908691,437.230163574,LHC.BPM.1R5.B2_D,-4137.35595703,-1801.21813965,1594.25097656,670.899841309,266,4,2,0,0,11,311,170
6381,306553,535,16,1510483073,402,1,49,3,32,ACQUIRING,CROSSING,2,0.0893137305975,0.00224066292867,-0.0457342639565,-0.00224066292867,-0.183929607272,0.0,-0.0701750740409,0.0,-0.159488797188,0,CROSSING,LHC.BPM.1L5.B1_D,-3318.06274414,-1279.01501465,1272.69165039,526.690307617,LHC.BPM.1R5.B1_D,3628.56201172,-1606.19628906,1391.04272461,700.281860352,LHC.BPM.1L5.B2_D,3926.50683594,-1163.04211426,1539.35900879,439.858978271,LHC.BPM.1R5.B2_D,-4137.89453125,-1801.25537109,1594.54516602,668.847167969,266,4,2,0,0,11,311,170
6381,306553,535,20,1510483074,814,1,49,3,32,ACQUIRING,CROSSING,1,0.0893137305975,0.00224066292867,-0.0457342639565,-0.00224066292867,-0.183929607272,0.0,-0.0701750740409,0.0,-0.159488797188,0,CROSSING,LHC.BPM.1L5.B1_D,-3318.26928711,-1279.45959473,1336.68920898,479.866149902,LHC.BPM.1R5.B1_D,3628.80761719,-1605.78625488,1467.24645996,564.76965332,LHC.BPM.1L5.B2_D,3926.76196289,-1165.56542969,1547.33276367,476.479766846,LHC.BPM.1R5.B2_D,-4138.15136719,-1799.29370117,1661.81811523,748.982910156,266,4,2,0,0,11,311,170
6381,306553,535,56,1510483087,931,1,51,3,32,ACQUIRING,CROSSING,70,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3248.25732422,-1279.62805176,1244.56066895,526.849121094,LHC.BPM.1R5.B1_D,3698.62915039,-1605.15100098,1418.85021973,700.021118164,LHC.BPM.1L5.B2_D,4093.45141602,-1161.2364502,1606.0814209,438.795227051,LHC.BPM.1R5.B2_D,-3981.65771484,-1802.29602051,1532.21044922,669.754638672,266,4,2,0,0,11,311,170
6381,306553,535,60,1510483089,451,1,51,3,32,ACQUIRING,CROSSING,68,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3246.40600586,-1279.52844238,1244.58361816,526.84777832,LHC.BPM.1R5.B1_D,3698.69726562,-1605.20068359,1418.67614746,699.976623535,LHC.BPM.1L5.B2_D,4097.60839844,-1164.96850586,1606.45288086,438.407989502,LHC.BPM.1R5.B2_D,-3979.59985352,-1799.25317383,1532.24145508,669.95098877,266,4,2,0,0,11,311,170
6381,306553,535,64,1510483090,863,1,51,3,32,ACQUIRING,CROSSING,67,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3246.79223633,-1279.62353516,1308.61022949,479.815582275,LHC.BPM.1R5.B1_D,3699.06396484,-1605.12841797,1494.93164062,564.578735352,LHC.BPM.1L5.B2_D,4097.50439453,-1160.87268066,1614.39477539,474.299224854,LHC.BPM.1R5.B2_D,-3979.65039062,-1802.63012695,1599.45483398,750.430480957,266,4,2,0,0,11,311,170
6381,306553,536,4,1510483092,378,1,51,3,32,ACQUIRING,CROSSING,65,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3246.18286133,-1279.6217041,1308.38623047,480.012908936,LHC.BPM.1R5.B1_D,3698.52001953,-1605.13293457,1494.62402344,564.422363281,LHC.BPM.1L5.B2_D,4097.57763672,-1166.14221191,1614.44177246,476.791687012,LHC.BPM.1R5.B2_D,-3979.74902344,-1798.40515137,1599.42883301,748.539916992,266,4,2,0,0,11,311,170
6381,306553,536,8,1510483093,790,1,51,3,32,ACQUIRING,CROSSING,64,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3246.20776367,-1279.72460938,1244.34936523,526.730773926,LHC.BPM.1R5.B1_D,3698.73901367,-1604.84899902,1418.72900391,699.915527344,LHC.BPM.1L5.B2_D,4097.515625,-1162.49328613,1606.42077637,437.189819336,LHC.BPM.1R5.B2_D,-3979.59643555,-1801.26611328,1532.22338867,670.766113281,266,4,2,0,0,11,311,170
6381,306553,536,12,1510483095,202,1,51,3,32,ACQUIRING,CROSSING,63,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3246.55224609,-1279.67578125,1244.41467285,526.732421875,LHC.BPM.1R5.B1_D,3698.91577148,-1605.10803223,1418.8248291,699.993713379,LHC.BPM.1L5.B2_D,4097.43603516,-1165.43334961,1606.29833984,440.508209229,LHC.BPM.1R5.B2_D,-3979.68994141,-1799.11340332,1532.14123535,668.193115234,266,4,2,0,0,11,311,170
6381,306553,536,16,1510483096,714,1,51,3,32,ACQUIRING,CROSSING,61,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3246.54394531,-1279.80224609,1308.58398438,480.071350098,LHC.BPM.1R5.B1_D,3699.12744141,-1605.01940918,1494.83312988,564.478088379,LHC.BPM.1L5.B2_D,4097.22265625,-1164.81738281,1614.33374023,475.299835205,LHC.BPM.1R5.B2_D,-3979.17895508,-1799.46972656,1599.18701172,749.698059082,266,4,2,0,0,11,311,170
6381,306553,536,20,1510483098,127,1,51,3,32,ACQUIRING,CROSSING,60,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3246.51708984,-1279.81848145,1308.5456543,479.867248535,LHC.BPM.1R5.B1_D,3699.30493164,-1604.79138184,1494.88256836,564.559265137,LHC.BPM.1L5.B2_D,4096.984375,-1163.58569336,1614.33581543,477.370941162,LHC.BPM.1R5.B2_D,-3979.10839844,-1800.37036133,1599.29101562,748.022521973,266,4,2,0,0,11,311,170
6381,306553,536,24,1510483099,641,1,51,3,32,ACQUIRING,CROSSING,58,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3246.56323242,-1279.84118652,1244.46630859,526.966064453,LHC.BPM.1R5.B1_D,3699.42822266,-1604.82861328,1419.01403809,699.762756348,LHC.BPM.1L5.B2_D,4097.20996094,-1166.79711914,1606.28894043,439.994720459,LHC.BPM.1R5.B2_D,-3979.36865234,-1797.80712891,1532.18249512,668.559204102,266,4,2,0,0,11,311,170
6381,306553,536,28,1510483101,53,1,51,3,32,ACQUIRING,CROSSING,57,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3246.52148438,-1279.83618164,1308.51147461,479.863647461,LHC.BPM.1R5.B1_D,3699.17675781,-1605.06787109,1418.75134277,699.920959473,LHC.BPM.1L5.B2_D,4096.67285156,-1163.08837891,1613.9128418,474.452270508,LHC.BPM.1R5.B2_D,-3978.49926758,-1801.64294434,1531.77746582,669.287475586,266,4,2,0,0,11,311,170
6381,306553,536,32,1510483102,565,1,51,3,32,ACQUIRING,CROSSING,55,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3246.67797852,-1280.21899414,1308.72766113,480.314910889,LHC.BPM.1R5.B1_D,3699.33032227,-1604.4296875,1495.06738281,564.085754395,LHC.BPM.1L5.B2_D,4096.71289062,-1166.19067383,1614.29968262,477.851623535,LHC.BPM.1R5.B2_D,-3978.91845703,-1798.04602051,1599.34204102,747.48651123,266,4,2,0,0,11,311,170
6381,306553,536,36,1510483103,977,1,51,3,32,ACQUIRING,CROSSING,54,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3247.49682617,-1280.5958252,1245.01721191,527.115661621,LHC.BPM.1R5.B1_D,3699.93188477,-1604.00683594,1419.22546387,699.591247559,LHC.BPM.1L5.B2_D,4097.20703125,-1166.14367676,1606.32373047,439.001342773,LHC.BPM.1R5.B2_D,-3979.27148438,-1797.81347656,1532.05541992,669.104187012,266,4,2,0,0,11,311,170
6381,306553,536,40,1510483105,490,1,51,3,32,ACQUIRING,CROSSING,52,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3248.73974609,-1280.54614258,1245.65087891,527.123291016,LHC.BPM.1R5.B1_D,3701.11938477,-1604.04370117,1419.7578125,699.582214355,LHC.BPM.1L5.B2_D,4097.07373047,-1164.61376953,1606.25305176,440.884063721,LHC.BPM.1R5.B2_D,-3978.91845703,-1798.80944824,1531.89172363,667.604492188,266,4,2,0,0,11,311,170
6381,306553,536,44,1510483106,903,1,51,3,32,ACQUIRING,CROSSING,51,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3249.38720703,-1280.62756348,1309.58056641,480.337402344,LHC.BPM.1R5.B1_D,3701.60668945,-1604.08618164,1495.85339355,564.16003418,LHC.BPM.1L5.B2_D,4097.10595703,-1168.38623047,1614.28857422,477.731262207,LHC.BPM.1R5.B2_D,-3978.80029297,-1795.54150391,1599.1361084,747.195800781,266,4,2,0,0,11,311,170
6381,306553,536,48,1510483108,316,1,51,3,32,ACQUIRING,CROSSING,49,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3249.91137695,-1280.77746582,1309.75671387,480.309936523,LHC.BPM.1R5.B1_D,3702.25927734,-1603.85388184,1495.92663574,564.068847656,LHC.BPM.1L5.B2_D,4096.63330078,-1163.48449707,1613.97790527,476.364746094,LHC.BPM.1R5.B2_D,-3978.40869141,-1799.21313477,1598.85046387,748.035217285,266,4,2,0,0,11,311,170
6381,306553,536,52,1510483109,830,1,51,3,32,ACQUIRING,CROSSING,48,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3249.96972656,-1280.8104248,1245.93347168,527.292602539,LHC.BPM.1R5.B1_D,3702.22631836,-1603.79504395,1420.17297363,699.442016602,LHC.BPM.1L5.B2_D,4096.86914062,-1167.65515137,1606.37670898,441.674224854,LHC.BPM.1R5.B2_D,-3978.42504883,-1795.98583984,1531.88342285,667.114196777,266,4,2,0,0,11,311,170
6381,306553,536,56,1510483111,243,1,51,3,32,ACQUIRING,CROSSING,47,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3250.56738281,-1280.59667969,1246.0748291,527.195251465,LHC.BPM.1R5.B1_D,3702.97436523,-1603.99206543,1420.34033203,699.551696777,LHC.BPM.1L5.B2_D,4096.95605469,-1165.04248047,1606.23657227,438.513580322,LHC.BPM.1R5.B2_D,-3978.64770508,-1797.67089844,1531.68164062,669.338134766,266,4,2,0,0,11,311,170
6381,306553,536,60,1510483112,756,1,51,3,32,ACQUIRING,CROSSING,45,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3250.78662109,-1280.83691406,1310.25964355,480.423278809,LHC.BPM.1R5.B1_D,3703.15600586,-1603.76647949,1496.49121094,563.932006836,LHC.BPM.1L5.B2_D,4096.81445312,-1164.73681641,1614.07751465,477.231903076,LHC.BPM.1R5.B2_D,-3978.36889648,-1798.13391113,1599.00793457,747.502868652,266,4,2,0,0,11,311,170
6381,306553,536,64,1510483114,168,1,51,3,32,ACQUIRING,CROSSING,44,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3250.42797852,-1280.69665527,1310.0032959,480.346588135,LHC.BPM.1R5.B1_D,3702.7800293,-1603.88549805,1496.20043945,563.961364746,LHC.BPM.1L5.B2_D,4097.046875,-1167.47241211,1614.11376953,476.114929199,LHC.BPM.1R5.B2_D,-3978.5234375,-1796.03967285,1599.06262207,748.336730957,266,4,2,0,0,11,311,170
6381,306553,537,4,1510483115,684,1,51,3,32,ACQUIRING,CROSSING,42,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3250.56958008,-1280.77148438,1246.16040039,527.219848633,LHC.BPM.1R5.B1_D,3702.80371094,-1603.94616699,1420.35302734,699.6640625,LHC.BPM.1L5.B2_D,4096.61962891,-1163.15722656,1606.04516602,438.388458252,LHC.BPM.1R5.B2_D,-3978.09375,-1799.44750977,1531.4119873,669.537414551,266,4,2,0,0,11,311,170
6381,306553,537,8,1510483117,96,1,51,3,32,ACQUIRING,CROSSING,41,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3250.57421875,-1280.71459961,1245.97058105,527.1328125,LHC.BPM.1R5.B1_D,3702.84960938,-1603.92858887,1420.17041016,699.621826172,LHC.BPM.1L5.B2_D,4096.70507812,-1169.34973145,1606.09643555,441.192932129,LHC.BPM.1R5.B2_D,-3978.2902832,-1794.36035156,1531.52197266,667.223510742,266,4,2,0,0,11,311,170
6381,306553,537,12,1510483118,609,1,51,3,32,ACQUIRING,CROSSING,39,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3250.21508789,-1280.72717285,1309.91418457,480.399047852,LHC.BPM.1R5.B1_D,3702.4440918,-1604.05957031,1496.10021973,564.092651367,LHC.BPM.1L5.B2_D,4096.51708984,-1166.35473633,1613.98168945,475.82321167,LHC.BPM.1R5.B2_D,-3978.07275391,-1796.91577148,1598.9395752,748.653015137,266,4,2,0,0,11,311,170
6381,306553,537,16,1510483120,22,1,51,3,32,ACQUIRING,CROSSING,38,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3249.82568359,-1280.72814941,1245.66357422,527.132507324,LHC.BPM.1R5.B1_D,3702.22509766,-1603.86999512,1419.99743652,699.472351074,LHC.BPM.1L5.B2_D,4096.01855469,-1163.42199707,1605.70532227,438.890075684,LHC.BPM.1R5.B2_D,-3977.78076172,-1799.1796875,1531.29162598,669.008728027,266,4,2,0,0,11,311,170
6381,306553,537,20,1510483121,433,1,51,3,32,ACQUIRING,CROSSING,36,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3250.00463867,-1280.61157227,1245.78137207,527.13885498,LHC.BPM.1R5.B1_D,3702.26220703,-1603.97241211,1420.0859375,699.423950195,LHC.BPM.1L5.B2_D,4096.28320312,-1168.45043945,1605.69177246,440.01361084,LHC.BPM.1R5.B2_D,-3977.80810547,-1795.41113281,1531.16577148,668.102783203,266,4,2,0,0,11,311,170
6381,306553,537,24,1510483122,947,1,51,3,32,ACQUIRING,CROSSING,35,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3250.03100586,-1280.61047363,1309.95812988,480.299682617,LHC.BPM.1R5.B1_D,3702.15966797,-1603.93896484,1495.96154785,564.195556641,LHC.BPM.1L5.B2_D,4096.01464844,-1164.20300293,1613.99316406,475.312194824,LHC.BPM.1R5.B2_D,-3977.61791992,-1798.73461914,1598.93713379,749.207946777,266,4,2,0,0,11,311,170
6381,306553,537,28,1510483124,365,1,51,3,32,ACQUIRING,CROSSING,33,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3249.62866211,-1280.50024414,1309.80944824,480.34197998,LHC.BPM.1R5.B1_D,3701.59228516,-1604.13061523,1495.82788086,564.109191895,LHC.BPM.1L5.B2_D,4096.26269531,-1168.9251709,1613.99487305,478.292236328,LHC.BPM.1R5.B2_D,-3977.72583008,-1795.0513916,1598.95507812,746.855407715,266,4,2,0,0,11,311,170
6381,306553,537,32,1510483125,878,1,51,3,32,ACQUIRING,CROSSING,32,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3249.640625,-1280.53942871,1245.6237793,527.04119873,LHC.BPM.1R5.B1_D,3701.80981445,-1604.1036377,1419.94494629,699.638305664,LHC.BPM.1L5.B2_D,4096.04003906,-1166.31274414,1605.71276855,438.692749023,LHC.BPM.1R5.B2_D,-3977.62207031,-1797.1887207,1531.14587402,669.23840332,266,4,2,0,0,11,311,170
6381,306553,537,36,1510483127,290,1,51,3,32,ACQUIRING,CROSSING,31,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3249.57373047,-1280.43127441,1245.48852539,527.099914551,LHC.BPM.1R5.B1_D,3701.75830078,-1604.29138184,1419.7545166,699.676940918,LHC.BPM.1L5.B2_D,4095.9987793,-1167.35571289,1605.82678223,441.690734863,LHC.BPM.1R5.B2_D,-3977.34399414,-1796.26855469,1531.05700684,666.787536621,266,4,2,0,0,11,311,170
6381,306553,537,40,1510483128,802,1,51,3,32,ACQUIRING,CROSSING,29,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3249.27612305,-1280.63562012,1309.65710449,480.358764648,LHC.BPM.1R5.B1_D,3701.58764648,-1604.13891602,1495.84387207,564.098388672,LHC.BPM.1L5.B2_D,4095.95629883,-1167.99377441,1613.81408691,476.614013672,LHC.BPM.1R5.B2_D,-3977.2487793,-1795.64074707,1598.75354004,748.085693359,266,4,2,0,0,11,311,170
6381,306553,537,44,1510483130,215,1,51,3,32,ACQUIRING,CROSSING,28,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3249.35620117,-1280.63757324,1309.56591797,480.361755371,LHC.BPM.1R5.B1_D,3701.625,-1604.04663086,1495.80297852,564.090148926,LHC.BPM.1L5.B2_D,4095.74414062,-1166.28491211,1613.83166504,478.279418945,LHC.BPM.1R5.B2_D,-3977.18554688,-1797.12390137,1598.78991699,746.722412109,266,4,2,0,0,11,311,170
6381,306553,537,48,1510483131,627,1,51,3,32,ACQUIRING,CROSSING,26,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3249.1081543,-1280.46655273,1245.44812012,526.964355469,LHC.BPM.1R5.B1_D,3701.4440918,-1604.18725586,1419.68310547,699.724304199,LHC.BPM.1L5.B2_D,4095.52758789,-1168.88623047,1605.47753906,440.7293396,LHC.BPM.1R5.B2_D,-3977.0637207,-1794.94104004,1530.8717041,667.600524902,266,4,2,0,0,11,311,170
6381,306553,537,52,1510483133,142,1,51,3,32,ACQUIRING,CROSSING,25,0.0,0.00224066292867,0.0244408082217,-0.00224066292867,-0.0244408082217,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-3249.21899414,-1280.18310547,1245.4786377,526.704956055,LHC.BPM.1R5.B1_D,3701.31274414,-1604.25549316,1419.59301758,699.748474121,LHC.BPM.1L5.B2_D,4095.49194336,-1164.79431152,1605.58813477,440.465454102,LHC.BPM.1R5.B2_D,-3976.921875,-1798.14099121,1531.04138184,667.753662109,266,4,2,0,0,11,311,170
